accuracy,cohen_kappa,f1,kfold,knn,precision,recall,train_size
0.8023809523809524,0.7801197089235303,0.8068982103262566,5,251,0.8495416954271665,0.8023809523809524,8400
0.8226190476190476,0.8025027209920941,0.8247251900993231,5,251,0.854622444814495,0.8226190476190476,8400
0.7934523809523809,0.7700699697875664,0.7963866310625108,5,251,0.8377072366849495,0.7934523809523809,8400
0.8095238095238095,0.7878099667742615,0.8121033246851886,5,251,0.8437366665160815,0.8095238095238095,8400
0.799404761904762,0.7766625456903713,0.8043241251659091,5,251,0.8462232999267083,0.799404761904762,8400
0.8589285714285714,0.8430882019991122,0.8602756354130308,5,251,0.8782721113867547,0.8589285714285714,16800
0.8574404761904761,0.8413897124656369,0.8585454963264789,5,251,0.8759819180475464,0.8574404761904761,16800
0.8580357142857142,0.8420764028513983,0.8601751631216846,5,251,0.8818097871768295,0.8580357142857142,16800
0.8550595238095238,0.8386855244135133,0.8560140958585241,5,251,0.875086486081224,0.8550595238095238,16800
0.8660714285714286,0.8507511894004915,0.8671248019130617,5,251,0.8838934955994596,0.8660714285714286,16800
0.879563492063492,0.866061812398275,0.879991416986672,5,251,0.8914811896310176,0.879563492063492,25200
0.8827380952380952,0.8695740185966404,0.8838923585007392,5,251,0.8966386933641507,0.8827380952380952,25200
0.8799603174603174,0.8663348739248805,0.8802173891128818,5,251,0.892227030989517,0.8799603174603174,25200
0.8793650793650793,0.8657508536460345,0.8805331442358936,5,251,0.8937061163416965,0.8793650793650793,25200
0.8811507936507936,0.8678774429101763,0.8818297285956054,5,251,0.8937125617426456,0.8811507936507936,25200
0.8941964285714286,0.8823457884639863,0.8944854144059139,5,251,0.9030639677471917,0.8941964285714286,33600
0.8924107142857143,0.8803330122302658,0.8931308112538234,5,251,0.9034772384767146,0.8924107142857143,33600
0.8959821428571428,0.8842185399706671,0.8964104352796889,5,251,0.9057014493049238,0.8959821428571428,33600
0.8921130952380952,0.8800750417134303,0.8924545019692111,5,251,0.9018867021731992,0.8921130952380952,33600
0.8907738095238096,0.8785104495599573,0.8912061680494918,5,251,0.9017608971824568,0.8907738095238096,33600
