accuracy,cohen_kappa,f1,kfold,knn,precision,recall,train_size
0.8392857142857143,0.8212165081487198,0.8418041438410356,5,151,0.8682421124723941,0.8392857142857143,8400
0.8535714285714285,0.8370149698721414,0.8546884233383613,5,151,0.8732125842890669,0.8535714285714285,8400
0.8369047619047619,0.8185186513955085,0.8384715296004569,5,151,0.8636805085037561,0.8369047619047619,8400
0.8482142857142857,0.8309711112110659,0.8495215198974004,5,151,0.8692084088366425,0.8482142857142857,8400
0.8392857142857143,0.8211254192372986,0.8426699016312158,5,151,0.8691675613233234,0.8392857142857143,8400
0.8866071428571428,0.8739031188726298,0.8869232440311334,5,151,0.8970263836572425,0.8866071428571428,16800
0.8863095238095238,0.8735436564634195,0.8868370719745566,5,151,0.8969997059071408,0.8863095238095238,16800
0.8869047619047619,0.8742218288370691,0.8883500742547072,5,151,0.9014753423845957,0.8869047619047619,16800
0.8761904761904762,0.8622418809281642,0.8766626507363477,5,151,0.8890609118962961,0.8761904761904762,16800
0.8898809523809523,0.8773367874788802,0.8904646692051222,5,151,0.9017239005105777,0.8898809523809523,16800
0.9009920634920635,0.8899077074848103,0.9011342019900214,5,151,0.9081241626716836,0.9009920634920635,25200
0.9023809523809524,0.8914406736029852,0.9029327194955349,5,151,0.9108451007671189,0.9023809523809524,25200
0.8976190476190476,0.8860309365636021,0.8978019509529658,5,151,0.9061590981958366,0.8976190476190476,25200
0.9013888888888889,0.8902879944525551,0.901794108051571,5,151,0.9097514674889075,0.9013888888888889,25200
0.9,0.8888440743817352,0.9000776608219824,5,151,0.9074858291318346,0.9,25200
0.9142857142857143,0.9046977486261301,0.9143698022705898,5,151,0.9192954559687657,0.9142857142857143,33600
0.9102678571428572,0.9002090380494169,0.9106432940044517,5,151,0.9173844531906026,0.9102678571428572,33600
0.9120535714285715,0.9021306432403049,0.9122382579977167,5,151,0.9182585624386542,0.9120535714285715,33600
0.9110119047619047,0.9010896248269925,0.9109625778095392,5,151,0.9165936431435799,0.9110119047619047,33600
0.9108630952380953,0.9008761764102055,0.9108518498720459,5,151,0.9170519142094,0.9108630952380953,33600
