accuracy,cohen_kappa,f1,kfold,knn,precision,recall,train_size
0.8666666666666667,0.85167527479804,0.8678757456355979,20,101,0.8872432621038219,0.8666666666666667,8400
0.8666666666666667,0.8516967855026041,0.8668965611210209,20,101,0.8785646368742887,0.8666666666666667,8400
0.85,0.8331157404779475,0.8531445358599288,20,101,0.8734693347947367,0.85,8400
0.8833333333333333,0.8694352981481128,0.8836532371637698,20,101,0.8995570947913412,0.8833333333333333,8400
0.8857142857142857,0.8725430072516454,0.8855381343604435,20,101,0.9003226019089806,0.8857142857142857,8400
0.8976190476190476,0.8858969660976257,0.8979846232763523,20,101,0.9058182306141905,0.8976190476190476,8400
0.8690476190476191,0.8540487262434291,0.8701179916891728,20,101,0.8936301129360246,0.8690476190476191,8400
0.8833333333333333,0.8701741105223315,0.8834117248068948,20,101,0.8899141025975384,0.8833333333333333,8400
0.8523809523809524,0.8359581705934231,0.8515733320861943,20,101,0.8709941141167462,0.8523809523809524,8400
0.8833333333333333,0.8701405233500968,0.8842828147012948,20,101,0.89595249582229,0.8833333333333333,8400
0.9119047619047619,0.9017674277478571,0.9119423894691988,20,101,0.9205521243585154,0.9119047619047619,8400
0.8666666666666667,0.851353742700407,0.8681871988189308,20,101,0.8828486673666429,0.8666666666666667,8400
0.8761904761904762,0.8621055422964731,0.8765022327706087,20,101,0.8888983487835049,0.8761904761904762,8400
0.8690476190476191,0.8542503990762882,0.8696948213557908,20,101,0.8863801746631204,0.8690476190476191,8400
0.8833333333333333,0.8698843627305316,0.8826717944015763,20,101,0.8906807179214943,0.8833333333333333,8400
0.8833333333333333,0.8695007038591774,0.8853959423080423,20,101,0.8982952418139993,0.8833333333333333,8400
0.8833333333333333,0.8700035373187124,0.8863015165486353,20,101,0.9044472674169741,0.8833333333333333,8400
0.8547619047619047,0.8377320488703947,0.8563914374170426,20,101,0.8882365136839684,0.8547619047619047,8400
0.8738095238095238,0.8594288745469012,0.8750365166113027,20,101,0.888493431862353,0.8738095238095238,8400
0.8714285714285714,0.8570447081959773,0.8722225832292558,20,101,0.8930778903192981,0.8714285714285714,8400
0.9071428571428571,0.8967323805140685,0.9073275268950208,20,101,0.9144604299055383,0.9071428571428571,16800
0.8988095238095238,0.8873472324338993,0.8988594205520031,20,101,0.9061697934936086,0.8988095238095238,16800
0.9154761904761904,0.9058658635907343,0.9152017468812202,20,101,0.9197051869647118,0.9154761904761904,16800
0.9178571428571428,0.9086135944373492,0.9183965344946625,20,101,0.923586773048618,0.9178571428571428,16800
0.9011904761904762,0.8901583660505537,0.9018670091297885,20,101,0.9102703583033895,0.9011904761904762,16800
0.9226190476190477,0.9137852083208327,0.9228874908324854,20,101,0.9279844995616,0.9226190476190477,16800
0.9107142857142857,0.9006749374488594,0.9104778387172268,20,101,0.9156241372829556,0.9107142857142857,16800
0.9095238095238095,0.8991816404461023,0.9099343710394753,20,101,0.9148299762086136,0.9095238095238095,16800
0.8976190476190476,0.8859700908261486,0.8994198860941724,20,101,0.9122491850700788,0.8976190476190476,16800
0.9083333333333333,0.8980720681536672,0.9087357421687222,20,101,0.9165684105912433,0.9083333333333333,16800
0.919047619047619,0.9099584787522818,0.9197852942829945,20,101,0.9269164271394801,0.919047619047619,16800
0.9095238095238095,0.8993829641362681,0.9091613709076666,20,101,0.9180453748847015,0.9095238095238095,16800
0.9011904761904762,0.8899551739377486,0.9011193898212057,20,101,0.9102365071042724,0.9011904761904762,16800
0.919047619047619,0.9097788539450428,0.9194809029598967,20,101,0.9259771786990112,0.919047619047619,16800
0.9047619047619048,0.894013330347201,0.9042424002406921,20,101,0.9118259037325318,0.9047619047619048,16800
0.888095238095238,0.8755353508922646,0.8887376547346444,20,101,0.8963727313506981,0.888095238095238,16800
0.905952380952381,0.8951826011963336,0.9053421443919748,20,101,0.9138732518952241,0.905952380952381,16800
0.9095238095238095,0.8988703706343888,0.9097961156838047,20,101,0.920663726441137,0.9095238095238095,16800
0.919047619047619,0.9099774943735934,0.9189304097622455,20,101,0.9232841549651845,0.919047619047619,16800
0.9023809523809524,0.891280157208135,0.9028552507004471,20,101,0.9111090672392286,0.9023809523809524,16800
0.9158730158730158,0.9064669202713832,0.9159003422670113,20,101,0.9208525777287,0.9158730158730158,25200
0.9253968253968254,0.916872660201207,0.9250944848025867,20,101,0.9291797014218547,0.9253968253968254,25200
0.9126984126984127,0.9029367583258342,0.9129267352598873,20,101,0.918955163288332,0.9126984126984127,25200
0.9317460317460318,0.9240223557697365,0.931829686147933,20,101,0.9346954744506686,0.9317460317460318,25200
0.9238095238095239,0.915237253003065,0.9236437994174673,20,101,0.9273935904340042,0.9238095238095239,25200
0.9158730158730158,0.906262501491406,0.9167979599322694,20,101,0.9233343420898787,0.9158730158730158,25200
0.9277777777777778,0.9197030146034627,0.927869347614073,20,101,0.9326885772302939,0.9277777777777778,25200
0.9214285714285714,0.9126586798675247,0.9213853177587151,20,101,0.9273061025032727,0.9214285714285714,25200
0.919047619047619,0.9098598661785128,0.9192192469447479,20,101,0.9253744434699547,0.919047619047619,25200
0.9246031746031746,0.9161374756889759,0.9245329177593673,20,101,0.9285891847024104,0.9246031746031746,25200
0.9079365079365079,0.8975461116099687,0.9079878346865229,20,101,0.9129379730492566,0.9079365079365079,25200
0.9230158730158731,0.9140996842871721,0.9228494437093391,20,101,0.9284475200388985,0.9230158730158731,25200
0.930952380952381,0.9231717009457407,0.93093681547633,20,101,0.9339052683455865,0.930952380952381,25200
0.9174603174603174,0.9082208973956699,0.9171008644262312,20,101,0.9222137749415956,0.9174603174603174,25200
0.9095238095238095,0.899359894175149,0.9097685422283054,20,101,0.9169682084099844,0.9095238095238095,25200
0.919047619047619,0.9097584712023357,0.9188560522039225,20,101,0.9236805178311235,0.919047619047619,25200
0.9134920634920635,0.903869776935046,0.9135609943579367,20,101,0.920319143391398,0.9134920634920635,25200
0.9103174603174603,0.9002067636236202,0.9100766306938852,20,101,0.9164587710756495,0.9103174603174603,25200
0.9182539682539682,0.9090913548526289,0.9182732064299689,20,101,0.9217065992552137,0.9182539682539682,25200
0.9206349206349206,0.9117073280114809,0.9206506351198168,20,101,0.9238933071714756,0.9206349206349206,25200
0.9261904761904762,0.9178993715550013,0.9262102841176307,20,101,0.9302971455273267,0.9261904761904762,33600
0.9369047619047619,0.9298275755403707,0.9367827754633247,20,101,0.9393213524480045,0.9369047619047619,33600
0.9267857142857143,0.9185676994665759,0.9268979792709157,20,101,0.9309255941437821,0.9267857142857143,33600
0.9315476190476191,0.9238314814895124,0.9315409255625513,20,101,0.9342083418810041,0.9315476190476191,33600
0.9208333333333333,0.9119398996909384,0.921511204888062,20,101,0.927606259746979,0.9208333333333333,33600
0.9363095238095238,0.9292048781525214,0.9362569223074119,20,101,0.9397944983846709,0.9363095238095238,33600
0.9279761904761905,0.9198238080062601,0.9281671521173172,20,101,0.9326827515526178,0.9279761904761905,33600
0.9214285714285714,0.9126091351354546,0.9213948027056479,20,101,0.9251360848888839,0.9214285714285714,33600
0.9267857142857143,0.9183490900412284,0.926518795700143,20,101,0.9311127178606821,0.9267857142857143,33600
0.9333333333333333,0.9258530387998721,0.9333401798348635,20,101,0.9361109680704502,0.9333333333333333,33600
0.9226190476190477,0.9138787338438832,0.9225174428588272,20,101,0.9268087801356981,0.9226190476190477,33600
0.925,0.9165019821312348,0.9249417312147733,20,101,0.9290110978882442,0.925,33600
0.9154761904761904,0.9060592862931458,0.915567527524709,20,101,0.9216245262070228,0.9154761904761904,33600
0.9279761904761905,0.9198122957635583,0.9278765223667581,20,101,0.9305315111076236,0.9279761904761905,33600
0.9226190476190477,0.9139498892065423,0.9224082407542651,20,101,0.9251924881286319,0.9226190476190477,33600
0.9273809523809524,0.9192574013063944,0.9273007593490254,20,101,0.9319424043315835,0.9273809523809524,33600
0.9261904761904762,0.9179094008552681,0.9261836523012352,20,101,0.9308487927283179,0.9261904761904762,33600
0.925,0.9165799020933053,0.9248381591481647,20,101,0.9294307703759059,0.925,33600
0.9267857142857143,0.9186103897791917,0.9268334857654608,20,101,0.9303880672371181,0.9267857142857143,33600
0.9285714285714286,0.9205209661433509,0.9284022814013446,20,101,0.9318479228460503,0.9285714285714286,33600
