accuracy,cohen_kappa,f1,kfold,knn,precision,recall,train_size
0.8285714285714286,0.8093791268883223,0.8314227413482649,10,201,0.8628451156846791,0.8285714285714286,8400
0.8273809523809523,0.8077035413808401,0.8308987922467211,10,201,0.8624337138743274,0.8273809523809523,8400
0.844047619047619,0.8261493276794474,0.8445574941650142,10,201,0.8669469560588905,0.844047619047619,8400
0.8404761904761905,0.8225056413119066,0.8441136625650236,10,201,0.8697999576903434,0.8404761904761905,8400
0.8154761904761905,0.794915737460641,0.8179297565895286,10,201,0.8514651063275522,0.8154761904761905,8400
0.8285714285714286,0.8087607074083092,0.8305348948578563,10,201,0.8576791453894059,0.8285714285714286,8400
0.8297619047619048,0.8106061800534188,0.8314749159996868,10,201,0.8598577083405118,0.8297619047619048,8400
0.8476190476190476,0.8300237606294433,0.8496165087404539,10,201,0.8694427113134227,0.8476190476190476,8400
0.8345238095238096,0.8155540565943847,0.8392113746505442,10,201,0.8750474144567277,0.8345238095238096,8400
0.8214285714285714,0.801432835444554,0.8233423443715099,10,201,0.8519153362816564,0.8214285714285714,8400
0.868452380952381,0.8536771075296701,0.86931910699734,10,201,0.8849465427204553,0.868452380952381,16800
0.8863095238095238,0.8734932776548158,0.8866266804223838,10,201,0.89618723260123,0.8863095238095238,16800
0.8761904761904762,0.8622698437410702,0.8765718119399057,10,201,0.8893014972042207,0.8761904761904762,16800
0.8755952380952381,0.8615317634587718,0.876195290824213,10,201,0.8878185357148858,0.8755952380952381,16800
0.8654761904761905,0.8503048076096633,0.867657736993773,10,201,0.8852724339906259,0.8654761904761905,16800
0.8910714285714286,0.8788866267892823,0.8920016896684115,10,201,0.9054965770307513,0.8910714285714286,16800
0.8755952380952381,0.8613920482806645,0.8764752954686504,10,201,0.8923268206734066,0.8755952380952381,16800
0.8666666666666667,0.8516655695573854,0.8670293651004141,10,201,0.8805805498369239,0.8666666666666667,16800
0.8851190476190476,0.8717420791121627,0.8850984571737917,10,201,0.8985416559941725,0.8851190476190476,16800
0.8809523809523809,0.8675300866376889,0.8821331678390568,10,201,0.8943276735113284,0.8809523809523809,16800
0.8936507936507937,0.8817051235364871,0.8937256702828993,10,201,0.9024713407328899,0.8936507936507937,25200
0.8940476190476191,0.8821641900959706,0.8944385772511327,10,201,0.9025045153097063,0.8940476190476191,25200
0.8960317460317461,0.8843034612407659,0.8966241990508982,10,201,0.9045589584123187,0.8960317460317461,25200
0.898015873015873,0.8866255269022794,0.8986625601603943,10,201,0.909104133491899,0.898015873015873,25200
0.8940476190476191,0.8820529559158812,0.8943549123091679,10,201,0.9043952524839631,0.8940476190476191,25200
0.890079365079365,0.877583811263994,0.8903989853419801,10,201,0.9001148502624065,0.890079365079365,25200
0.898015873015873,0.8865581854354331,0.8985184479334869,10,201,0.90671324982973,0.898015873015873,25200
0.8920634920634921,0.8798247233491284,0.89256982796281,10,201,0.9029046079318767,0.8920634920634921,25200
0.890079365079365,0.8778276765363295,0.8900737910700122,10,201,0.9017947472006638,0.890079365079365,25200
0.8964285714285715,0.8848425786213956,0.8967182845296057,10,201,0.9029579212772193,0.8964285714285715,25200
0.9101190476190476,0.9000625593880841,0.9101804695303867,10,201,0.9161638440506418,0.9101190476190476,33600
0.905952380952381,0.8954025326780886,0.9060512421060329,10,201,0.911723147674469,0.905952380952381,33600
0.9107142857142857,0.9007169066697555,0.9114546951696453,10,201,0.9188838094027723,0.9107142857142857,33600
0.9017857142857143,0.8907455424467067,0.9019665287426026,10,201,0.9091792677624502,0.9017857142857143,33600
0.912797619047619,0.902902499998274,0.9129456582471406,10,201,0.9191879657902023,0.912797619047619,33600
0.9029761904761905,0.8920278577116897,0.9032531650466731,10,201,0.9110971069128672,0.9029761904761905,33600
0.9032738095238095,0.892466871032131,0.9031378943416635,10,201,0.9099845772052928,0.9032738095238095,33600
0.9092261904761905,0.8991013144692437,0.9092852152128437,10,201,0.9153958706792932,0.9092261904761905,33600
0.9053571428571429,0.8947371843201672,0.9054378968247646,10,201,0.9130306226391903,0.9053571428571429,33600
0.9023809523809524,0.8914369687619256,0.902427144305366,10,201,0.9095846911843861,0.9023809523809524,33600
