accuracy,cohen_kappa,f1,kfold,knn,precision,recall,train_size
0.7904761904761904,0.767034719453641,0.7937281435586022,10,301,0.8419739874059458,0.7904761904761904,8400
0.8011904761904762,0.7784782141819422,0.8059387178763829,10,301,0.8487077359280638,0.8011904761904762,8400
0.8095238095238095,0.7875528746751645,0.8104186643442873,10,301,0.8449995771758596,0.8095238095238095,8400
0.8178571428571428,0.7973362937078375,0.8207232649244357,10,301,0.8502226721535763,0.8178571428571428,8400
0.7821428571428571,0.7578858005975678,0.7861745841430484,10,301,0.8348291211753538,0.7821428571428571,8400
0.7988095238095239,0.7754330459542831,0.8008211998741526,10,301,0.8385290694097935,0.7988095238095239,8400
0.7928571428571428,0.76954369146353,0.7964446179842309,10,301,0.8381221816681187,0.7928571428571428,8400
0.8083333333333333,0.7860451576975649,0.8110387688141953,10,301,0.8429346769432358,0.8083333333333333,8400
0.8011904761904762,0.7783049208152841,0.8071203626097034,10,301,0.8571380964915822,0.8011904761904762,8400
0.7904761904761904,0.7670090192598943,0.7934298825964139,10,301,0.8348233429039367,0.7904761904761904,8400
0.8476190476190476,0.8304866964691823,0.8499893847449846,10,301,0.8732963179175949,0.8476190476190476,16800
0.8607142857142858,0.8449689440993788,0.8615356561417995,10,301,0.8776246254469093,0.8607142857142858,16800
0.8494047619047619,0.8324233132825342,0.8504408574010084,10,301,0.8718598798224818,0.8494047619047619,16800
0.8577380952380952,0.8416107170752105,0.8590562988079484,10,301,0.876682394700363,0.8577380952380952,16800
0.8488095238095238,0.8317222755035081,0.8514188687438694,10,301,0.8740959310990966,0.8488095238095238,16800
0.861904761904762,0.8464327408422481,0.8638336297566992,10,301,0.8869402669979357,0.861904761904762,16800
0.85,0.8328224208131663,0.8510750745768831,10,301,0.8737969712161587,0.85,16800
0.8529761904761904,0.836409266987677,0.8534527769340708,10,301,0.8707895950644952,0.8529761904761904,16800
0.8696428571428572,0.8543861655775575,0.8703436971274517,10,301,0.8884532071264655,0.8696428571428572,16800
0.8529761904761904,0.8363638514592625,0.8551563932352128,10,301,0.8763616837066455,0.8529761904761904,16800
0.876984126984127,0.8631435293623,0.8775408546742525,10,301,0.8902549693556675,0.876984126984127,25200
0.8738095238095238,0.8596372736813933,0.8745322598567589,10,301,0.8869856812769704,0.8738095238095238,25200
0.8734126984126984,0.8590870598596024,0.8748327654493582,10,301,0.8896817413440377,0.8734126984126984,25200
0.8841269841269841,0.8711778688676699,0.8852078980378429,10,301,0.8987382594780197,0.8841269841269841,25200
0.8777777777777778,0.8639101052042075,0.8780627605768148,10,301,0.891484518502376,0.8777777777777778,25200
0.8757936507936508,0.8616355930315394,0.8762744924821028,10,301,0.8896904959718279,0.8757936507936508,25200
0.8761904761904762,0.8622566993149451,0.8773592192393178,10,301,0.8907538737358692,0.8761904761904762,25200
0.8777777777777778,0.8638763564616903,0.8791970807785315,10,301,0.8938568908057254,0.8777777777777778,25200
0.8726190476190476,0.8584146012961684,0.8731673325973411,10,301,0.8893876483074333,0.8726190476190476,25200
0.8837301587301587,0.8707070452367744,0.8845704609251808,10,301,0.8942529048921893,0.8837301587301587,25200
0.8901785714285714,0.8778768875626971,0.8904316993023506,10,301,0.9002052533862028,0.8901785714285714,33600
0.8919642857142858,0.879831759734457,0.8922718847345918,10,301,0.9008010363017582,0.8919642857142858,33600
0.893452380952381,0.8815086488106784,0.8946116458168925,10,301,0.9060732443432781,0.893452380952381,33600
0.887797619047619,0.8751631146976333,0.8882147912790952,10,301,0.8985281281583258,0.887797619047619,33600
0.8985119047619048,0.8869683848670461,0.8989147159237229,10,301,0.9081897450740756,0.8985119047619048,33600
0.8895833333333333,0.8771116384809265,0.8901287676839869,10,301,0.9004804436073321,0.8895833333333333,33600
0.8869047619047619,0.8742574784941191,0.8872022400195827,10,301,0.8975552906938459,0.8869047619047619,33600
0.8943452380952381,0.8825567305243112,0.8947380263629041,10,301,0.9040793549164385,0.8943452380952381,33600
0.8901785714285714,0.8778309194271738,0.8907583297853321,10,301,0.9022069173612781,0.8901785714285714,33600
0.8872023809523809,0.8745374366007354,0.8877439970405767,10,301,0.8993820917947801,0.8872023809523809,33600
