accuracy,cohen_kappa,f1,kfold,knn,precision,recall,train_size
0.7226190476190476,0.6915055261681241,0.7246687977142855,10,601,0.8045262984498406,0.7226190476190476,8400
0.7214285714285714,0.6894855406041573,0.7291011026630916,10,601,0.8061819398582453,0.7214285714285714,8400
0.7392857142857143,0.7089116148949401,0.7371461494760002,10,601,0.8064645582909679,0.7392857142857143,8400
0.7583333333333333,0.73102997914741,0.764030932460236,10,601,0.8237981389549927,0.7583333333333333,8400
0.725,0.694339997133059,0.7312849241161766,10,601,0.8043337836480011,0.725,8400
0.7285714285714285,0.6965784274739741,0.7357589566021163,10,601,0.8065480559535327,0.7285714285714285,8400
0.7333333333333333,0.7033164041620218,0.7403554958710663,10,601,0.8093992866237558,0.7333333333333333,8400
0.7488095238095238,0.7191365556671854,0.7539537215374813,10,601,0.8169919922705533,0.7488095238095238,8400
0.7345238095238096,0.7036385440760933,0.7399682754587597,10,601,0.8128201891853309,0.7345238095238096,8400
0.7154761904761905,0.6835160677549283,0.7205249341133115,10,601,0.7917341744869508,0.7154761904761905,8400
0.7970238095238096,0.7741608792303936,0.8015846348509134,10,601,0.8459867743526152,0.7970238095238096,16800
0.8178571428571428,0.7971786175889001,0.8193819469056073,10,601,0.849318704257122,0.8178571428571428,16800
0.7958333333333333,0.7726966124600314,0.7990376944928886,10,601,0.8400455545263247,0.7958333333333333,16800
0.8142857142857143,0.7931163507391464,0.8167119527791176,10,601,0.8498730478144577,0.8142857142857143,16800
0.8,0.7772924110242782,0.804693848560763,10,601,0.8459018773647902,0.8,16800
0.8113095238095238,0.7901011421152742,0.8145232034019833,10,601,0.8563140393052632,0.8113095238095238,16800
0.8005952380952381,0.7775710345950552,0.8019252428087015,10,601,0.8397638034743441,0.8005952380952381,16800
0.8023809523809524,0.7800410608949003,0.805885329977163,10,601,0.8435322905852628,0.8023809523809524,16800
0.8148809523809524,0.7929184515335322,0.8157676422270411,10,601,0.8491008420965683,0.8148809523809524,16800
0.8047619047619048,0.782604407405274,0.8090674716108442,10,601,0.847735811704053,0.8047619047619048,16800
0.8361111111111111,0.8175953630146013,0.8381259059420189,10,601,0.8644977731967356,0.8361111111111111,25200
0.8305555555555556,0.8114655520419835,0.8323022817618586,10,601,0.8587814210519619,0.8305555555555556,25200
0.8412698412698413,0.8232215039816375,0.8433494918274602,10,601,0.8683041679894477,0.8412698412698413,25200
0.8388888888888889,0.8208367466088182,0.8408391034013896,10,601,0.8687651090608943,0.8388888888888889,25200
0.8400793650793651,0.8218278904721186,0.8409837264753514,10,601,0.8640609772568891,0.8400793650793651,25200
0.8392857142857143,0.8208293043626642,0.8402485417459139,10,601,0.8649320682170911,0.8392857142857143,25200
0.8317460317460318,0.8127835239408536,0.8349772732961558,10,601,0.8609033289350103,0.8317460317460318,25200
0.8353174603174603,0.8164488700934341,0.8379850058443707,10,601,0.8666917282890351,0.8353174603174603,25200
0.825,0.8054800327875682,0.8267591464691144,10,601,0.8581834197608971,0.825,25200
0.8424603174603175,0.8247527692212022,0.84511643246018,10,601,0.8680963810025458,0.8424603174603175,25200
0.8601190476190477,0.8444109725732959,0.8615110327976637,10,601,0.8797297092250084,0.8601190476190477,33600
0.8526785714285714,0.8360777400726356,0.8537411859615993,10,601,0.8726603260654484,0.8526785714285714,33600
0.8580357142857142,0.8420749245463172,0.8603455212157509,10,601,0.8829585133475135,0.8580357142857142,33600
0.8547619047619047,0.8383481636760334,0.8556324370018346,10,601,0.8746163634606265,0.8547619047619047,33600
0.8613095238095239,0.8454191747119923,0.8626141874425556,10,601,0.8821563457985071,0.8613095238095239,33600
0.8491071428571428,0.8319675369235535,0.8512210717895329,10,601,0.873896175001936,0.8491071428571428,33600
0.8514880952380952,0.834842561413933,0.8529457913439336,10,601,0.8735346032364453,0.8514880952380952,33600
0.8583333333333333,0.8425083336582899,0.8600380568129242,10,601,0.8807482304690734,0.8583333333333333,33600
0.8550595238095238,0.838707721915127,0.8565631752737589,10,601,0.8784513516511584,0.8550595238095238,33600
0.8511904761904762,0.8344241300811341,0.8529174941600781,10,601,0.8747076440469288,0.8511904761904762,33600
