accuracy,cohen_kappa,f1,kfold,knn,precision,recall,train_size
0.7476190476190476,0.7192371726956259,0.748408179664476,20,501,0.8180885882897374,0.7476190476190476,8400
0.7404761904761905,0.7112145641724386,0.7435743635734531,20,501,0.8170078517271961,0.7404761904761905,8400
0.75,0.7225839325142954,0.7638520103229479,20,501,0.8312120959463153,0.75,8400
0.7595238095238095,0.7296780607172899,0.7610279920436505,20,501,0.8251402060827181,0.7595238095238095,8400
0.7642857142857142,0.736577021761855,0.7636400482573275,20,501,0.8164126892322382,0.7642857142857142,8400
0.7595238095238095,0.7314424994460448,0.7598157760828309,20,501,0.820939140886324,0.7595238095238095,8400
0.780952380952381,0.7557614755445432,0.7832227317602549,20,501,0.8485431184914217,0.780952380952381,8400
0.7761904761904762,0.7511660153787975,0.7821194281163997,20,501,0.8238766936125366,0.7761904761904762,8400
0.7095238095238096,0.6777520627892937,0.7087359760942211,20,501,0.7925979744214796,0.7095238095238096,8400
0.7857142857142857,0.7612611474622943,0.7945135366804121,20,501,0.8468747985910926,0.7857142857142857,8400
0.7976190476190477,0.7738201585159561,0.801351503165576,20,501,0.850769932067669,0.7976190476190477,8400
0.7309523809523809,0.6990812658115485,0.7368982775276245,20,501,0.8082969456968137,0.7309523809523809,8400
0.7642857142857142,0.7371282621889541,0.7703181537739703,20,501,0.8270416139009497,0.7642857142857142,8400
0.7642857142857142,0.7378260622836497,0.7711667174785806,20,501,0.8281024740173432,0.7642857142857142,8400
0.7571428571428571,0.7290151179707762,0.7618433743732375,20,501,0.8242270431027946,0.7571428571428571,8400
0.7761904761904762,0.7486102886397066,0.7791085361993206,20,501,0.8302759693132716,0.7761904761904762,8400
0.7404761904761905,0.7103796443325383,0.7453583609941988,20,501,0.8169540982912865,0.7404761904761905,8400
0.780952380952381,0.7548410019541659,0.786075389377516,20,501,0.8447306940048439,0.780952380952381,8400
0.7523809523809524,0.7238588949298268,0.757249489997739,20,501,0.8026450418467226,0.7523809523809524,8400
0.7452380952380953,0.7171592568350033,0.7458093751639734,20,501,0.819435759009149,0.7452380952380953,8400
0.8119047619047619,0.7908541226415541,0.814509938153279,20,501,0.8517948839462918,0.8119047619047619,16800
0.8178571428571428,0.79705467143764,0.8224313102195666,20,501,0.8583225595471378,0.8178571428571428,16800
0.830952380952381,0.8114865505578911,0.8313284331712479,20,501,0.8579932970062345,0.830952380952381,16800
0.8345238095238096,0.8158751685366681,0.8379514675884309,20,501,0.8644965623825595,0.8345238095238096,16800
0.8083333333333333,0.7869498093827783,0.8107165655406801,20,501,0.8468612397468809,0.8083333333333333,16800
0.8202380952380952,0.7994132949576576,0.8216473236859334,20,501,0.8525409212496926,0.8202380952380952,16800
0.819047619047619,0.7986662903223263,0.8212339339142043,20,501,0.8532226566593354,0.819047619047619,16800
0.8404761904761905,0.8220752512934162,0.8422188747735714,20,501,0.8649439657587246,0.8404761904761905,16800
0.8226190476190476,0.8021848803246975,0.8280585811793216,20,501,0.8675598883596572,0.8226190476190476,16800
0.8166666666666667,0.7961184328732234,0.818393245160231,20,501,0.8504630613177588,0.8166666666666667,16800
0.8416666666666667,0.8238060541829503,0.8448356577044944,20,501,0.8722239911309466,0.8416666666666667,16800
0.8273809523809523,0.8079660960831705,0.8288464244433709,20,501,0.8660424794488277,0.8273809523809523,16800
0.8285714285714286,0.8089187067259163,0.829865507263759,20,501,0.857398730304618,0.8285714285714286,16800
0.8107142857142857,0.7885487662969911,0.8134824452131026,20,501,0.8515370162794993,0.8107142857142857,16800
0.8369047619047619,0.8183273423033024,0.8376979090682546,20,501,0.8618283695535929,0.8369047619047619,16800
0.8130952380952381,0.7921725906723504,0.8164634640937388,20,501,0.8500692617080585,0.8130952380952381,16800
0.8285714285714286,0.8086527068776507,0.8289223846228196,20,501,0.8627520303086779,0.8285714285714286,16800
