train_size,knn,alpha,kfold,accuracy,recall,f1,cohen_kappa,precision,predict_time
6000,1,95,10,0.94,0.94,0.9399687187669121,0.9332354532107257,0.9412089087305074,2.3520305156707764
6000,1,95,10,0.9416666666666667,0.9416666666666667,0.9414475351752238,0.9351060706725792,0.9430058406379866,2.3452491760253906
6000,1,95,10,0.95,0.95,0.9498108068862382,0.9442857275510173,0.9508139741502333,2.3502142429351807
6000,1,95,10,0.9433333333333334,0.9433333333333334,0.9434783925410081,0.936818632309217,0.945233824586475,1.1765539646148682
6000,1,95,10,0.9466666666666667,0.9466666666666667,0.9465328037779227,0.9406159242110732,0.9475888986889768,1.178205966949463
6000,1,95,10,0.95,0.95,0.9499165714353857,0.9444283217970646,0.9508988514734129,1.1431856155395508
6000,1,95,10,0.9283333333333333,0.9283333333333333,0.9284210293337419,0.9202852428828316,0.9295178932254038,1.154651165008545
6000,1,95,10,0.9516666666666667,0.9516666666666667,0.9515008665013528,0.9461700284618241,0.9521584260430022,1.1797828674316406
6000,1,95,10,0.945,0.945,0.9448340290052462,0.9387497525242526,0.9461354677860837,1.188295602798462
6000,1,95,10,0.955,0.955,0.955027942028837,0.9498914314347754,0.9556532463653895,0.944610595703125
12000,1,95,10,0.9575,0.9575,0.9573882034204371,0.9527379551288586,0.9578248633224449,4.827675819396973
12000,1,95,10,0.9533333333333334,0.9533333333333334,0.953133605123001,0.948021731866391,0.9536553504933416,4.22870945930481
12000,1,95,10,0.9625,0.9625,0.9625087781436783,0.9583064062206842,0.9632024844864744,3.110264539718628
12000,1,95,10,0.9625,0.9625,0.9624315110108299,0.9582903041177511,0.9627280574070537,4.15306282043457
12000,1,95,10,0.96,0.96,0.9600485127863626,0.9555020618923057,0.960765625650839,4.0074169635772705
12000,1,95,10,0.9533333333333334,0.9533333333333334,0.9533629974213111,0.9480659593229718,0.9542185347818092,3.682516574859619
12000,1,95,10,0.9491666666666667,0.9491666666666667,0.9490942942554098,0.9434862934960598,0.9498460188022467,3.9890785217285156
12000,1,95,10,0.9716666666666667,0.9716666666666667,0.9715803430774459,0.9685040585762754,0.9721395675541317,3.8381543159484863
12000,1,95,10,0.9575,0.9575,0.9572459956534068,0.9527100539043568,0.9578134974616406,3.1448652744293213
12000,1,95,10,0.9475,0.9475,0.947375484924876,0.9415855806014676,0.9479676110530706,3.5342745780944824
18000,1,95,10,0.9655555555555555,0.9655555555555555,0.9654828208336089,0.9616937802163478,0.9655673411912861,7.209275007247925
18000,1,95,10,0.9661111111111111,0.9661111111111111,0.9661298607002304,0.962322757397676,0.9663964213758575,7.148905992507935
18000,1,95,10,0.9655555555555555,0.9655555555555555,0.9655642307684904,0.9616808904042563,0.9657678798459683,7.362714052200317
18000,1,95,10,0.965,0.965,0.9649759874405868,0.9610755371421412,0.9653821573520877,5.3872973918914795
18000,1,95,10,0.9583333333333334,0.9583333333333334,0.9583303571622498,0.9536817041015708,0.9591956548012786,3.6324427127838135
18000,1,95,10,0.9655555555555555,0.9655555555555555,0.9654666015976349,0.9616967515344467,0.9659910397873053,2.8233017921447754
18000,1,95,10,0.9605555555555556,0.9605555555555556,0.9604949383931882,0.956133049353752,0.9605825284958848,3.470634937286377
18000,1,95,10,0.9611111111111111,0.9611111111111111,0.9610964365638849,0.9567557475386813,0.961492373192786,3.4820473194122314
18000,1,95,10,0.9661111111111111,0.9661111111111111,0.9660755005686635,0.9622722937071011,0.9663153988663924,4.790178060531616
18000,1,95,10,0.9661111111111111,0.9661111111111111,0.9660114173438246,0.9623166669812664,0.9661188845604074,5.1647162437438965
24000,1,95,10,0.9675,0.9675,0.9674828685242431,0.9638588828379118,0.9676171922776399,7.5178306102752686
24000,1,95,10,0.9725,0.9725,0.9724621047485943,0.9694327104733491,0.9725228459991296,5.5302441120147705
24000,1,95,10,0.9695833333333334,0.9695833333333334,0.9696341521207716,0.966174197477043,0.9700626954804143,5.4278435707092285
24000,1,95,10,0.9658333333333333,0.9658333333333333,0.9657810254016633,0.9620218501727253,0.9661748446876138,5.7045512199401855
24000,1,95,10,0.965,0.965,0.9649302820960336,0.961075618141774,0.9653018882085517,4.673519611358643
24000,1,95,10,0.9695833333333334,0.9695833333333334,0.9696062824380728,0.9661822740683477,0.9698357197676736,5.452651262283325
24000,1,95,10,0.9641666666666666,0.9641666666666666,0.9641121042641313,0.9601331752824914,0.9643514012560289,5.283504486083984
24000,1,95,10,0.96375,0.96375,0.963689763344136,0.9596904738048891,0.9637462883265261,5.3797502517700195
24000,1,95,10,0.965,0.965,0.9650382878041518,0.9610935792054445,0.9654619882640194,5.37233829498291
24000,1,95,10,0.9645833333333333,0.9645833333333333,0.9645070706388346,0.9606084602600189,0.9649121686989449,5.375237941741943
30000,1,95,10,0.9716666666666667,0.9716666666666667,0.9716668262695647,0.9685026726408656,0.9717528031305889,6.977514743804932
30000,1,95,10,0.9716666666666667,0.9716666666666667,0.9716764541618822,0.9685028905082658,0.9718272283939188,6.832549333572388
30000,1,95,10,0.9656666666666667,0.9656666666666667,0.9656449959799608,0.961827473273981,0.9658927160893693,6.7479164600372314
30000,1,95,10,0.9686666666666667,0.9686666666666667,0.9686003171056027,0.9651576166870799,0.9688411390013799,6.731110334396362
30000,1,95,10,0.969,0.969,0.9689848192922932,0.9655206164468884,0.9690879295512439,6.630149602890015
30000,1,95,10,0.965,0.965,0.9649228837749522,0.9610811628256657,0.9650047134925825,6.676812171936035
30000,1,95,10,0.9666666666666667,0.9666666666666667,0.966656615922333,0.9629383375472443,0.9668119845740714,6.613616943359375
30000,1,95,10,0.9656666666666667,0.9656666666666667,0.9656573408777864,0.9618292604289501,0.9658519205612338,6.729933500289917
30000,1,95,10,0.9653333333333334,0.9653333333333334,0.9653862674636355,0.9614722586061034,0.9657537216177571,6.648851633071899
30000,1,95,10,0.966,0.966,0.9658910104074844,0.962205630027207,0.9660722258843334,6.723411798477173
33600,1,95,10,0.9738095238095238,0.9738095238095238,0.973793380889026,0.9708883111666189,0.9738560164120923,8.400703191757202
33600,1,95,10,0.9732142857142857,0.9732142857142857,0.9732277241738524,0.9702185333297354,0.9733680941560777,8.34761118888855
33600,1,95,10,0.9669642857142857,0.9669642857142857,0.9669235600483608,0.963282079595268,0.9672000500884742,8.52026653289795
33600,1,95,10,0.9693452380952381,0.9693452380952381,0.9693364790975658,0.9659205182350042,0.9696099094147043,7.682247638702393
33600,1,95,10,0.9666666666666667,0.9666666666666667,0.9666188610597563,0.9629156944009617,0.9666969702800615,7.6757824420928955
33600,1,95,10,0.9672619047619048,0.9672619047619048,0.9672191582408237,0.9635939292877087,0.9673480054480612,7.674343585968018
33600,1,95,10,0.9693452380952381,0.9693452380952381,0.9693533080823871,0.9659248233152662,0.9694843982087221,7.687282562255859
33600,1,95,10,0.9645833333333333,0.9645833333333333,0.9646385106709285,0.9606404045580507,0.9650376759983448,7.675373315811157
33600,1,95,10,0.968452380952381,0.968452380952381,0.9683605642199501,0.9649308956682331,0.9684701120116952,7.677604675292969
