accuracy,alpha,cohen_kappa,f1,kfold,knn,precision,recall,train_size
0.9720238095238095,95,0.9689021128426771,0.9719847459907395,10,11,0.9722805448025098,0.9720238095238095,33600
0.9717261904761905,105,0.9685726179284945,0.9717113563427886,10,1,0.971839301325076,0.9717261904761905,33600
0.9744047619047619,105,0.9715494194441248,0.9743784318171648,10,3,0.9744650069209193,0.9744047619047619,33600
0.9735119047619047,105,0.9705571399624796,0.9734918219414422,10,5,0.973714830325858,0.9735119047619047,33600
0.9738095238095238,105,0.9708878296300023,0.9737677928818457,10,7,0.9739828540180264,0.9738095238095238,33600
0.9723214285714286,105,0.9692331807463986,0.9722627459272319,10,9,0.9725292283580678,0.9723214285714286,33600
0.9711309523809524,105,0.9679095702085967,0.9710864809374317,10,11,0.9714199700422611,0.9711309523809524,33600
0.9693452380952381,25,0.9659179104984712,0.9693626614734365,10,1,0.9694540527736992,0.9693452380952381,33600
0.9708333333333333,25,0.9675718251868476,0.9708653131899474,10,3,0.971034086894228,0.9708333333333333,33600
0.9720238095238095,25,0.9688951760341585,0.9720582922514999,10,5,0.9721704044992168,0.9720238095238095,33600
0.9702380952380952,25,0.9669099833368131,0.9702607165964252,10,7,0.970373099778831,0.9702380952380952,33600
0.9675595238095238,25,0.9639305746289647,0.9675795704909301,10,9,0.9677350167008995,0.9675595238095238,33600
0.9642857142857143,25,0.9602911665966772,0.9642743579905904,10,11,0.9643861692111333,0.9642857142857143,33600
0.9708333333333333,35,0.9675726203721704,0.9708409978932732,10,1,0.9709200369209071,0.9708333333333333,33600
0.9741071428571428,35,0.9712111978513185,0.9741398326849745,10,3,0.9742616415470351,0.9741071428571428,33600
0.9714285714285714,35,0.9682327987489301,0.9714536133876245,10,5,0.9715795630642305,0.9714285714285714,33600
0.9726190476190476,35,0.9695560393620556,0.9726548442164228,10,7,0.9728458303631372,0.9726190476190476,33600
0.9717261904761905,35,0.9685636637513535,0.9717562201907313,10,9,0.9719329346347485,0.9717261904761905,33600
0.9714285714285714,35,0.9682319571383549,0.9714727819200913,10,11,0.9717020846669379,0.9714285714285714,33600
0.9711309523809524,45,0.967902905106168,0.9711376936272972,10,1,0.9712378011867746,0.9711309523809524,33600
0.9723214285714286,45,0.969224390222283,0.9723534626222045,10,3,0.9725429346491562,0.9723214285714286,33600
0.9735119047619047,45,0.9705499663782722,0.9735405821747168,10,5,0.9737331903752356,0.9735119047619047,33600
0.9732142857142857,45,0.9702183866795825,0.9732457288759346,10,7,0.9734087470492571,0.9732142857142857,33600
0.9720238095238095,45,0.9688949187155209,0.9720256134931976,10,9,0.9721287271015393,0.9720238095238095,33600
0.9693452380952381,45,0.9659162187802934,0.9693497510110746,10,11,0.9694983310825721,0.9693452380952381,33600
0.9723214285714286,55,0.9692267875850651,0.972343721582785,10,1,0.9724716284895943,0.9723214285714286,33600
0.9717261904761905,55,0.9685626389419082,0.9717620032736793,10,3,0.9720027062726028,0.9717261904761905,33600
0.9726190476190476,55,0.9695561173176764,0.9726507438993611,10,5,0.9728690290523029,0.9726190476190476,33600
0.9702380952380952,55,0.966908894869362,0.9702739980919831,10,7,0.9705086521811703,0.9702380952380952,33600
0.9705357142857143,55,0.9672391832132724,0.9705494482350401,10,9,0.9707465658462059,0.9705357142857143,33600
0.9696428571428571,55,0.9662469530961467,0.9696357403230447,10,11,0.9697808351569771,0.9696428571428571,33600
0.9726190476190476,65,0.9695571696794846,0.9726387549917949,10,1,0.9727518185231462,0.9726190476190476,33600
0.9726190476190476,65,0.9695556465795849,0.9726497956612732,10,3,0.9728542604922445,0.9726190476190476,33600
0.9738095238095238,65,0.9708803207576789,0.9738416687944006,10,5,0.9740537281988826,0.9738095238095238,33600
0.9720238095238095,65,0.9688939261608935,0.9720386393431674,10,7,0.9722181262549634,0.9720238095238095,33600
0.9699404761904762,65,0.96657733207217,0.9699498448965254,10,9,0.9701362650442028,0.9699404761904762,33600
0.96875,65,0.9652542643299569,0.9687605870066579,10,11,0.969007542989235,0.96875,33600
0.9720238095238095,75,0.9688947594208973,0.9720756591268986,10,1,0.9722908984400942,0.9720238095238095,33600
0.9726190476190476,75,0.969555943416128,0.9726603595668258,10,3,0.9728950269420537,0.9726190476190476,33600
0.9726190476190476,75,0.9695559943874774,0.9726535117101107,10,5,0.9728747018887611,0.9726190476190476,33600
0.969047619047619,75,0.9655841287522327,0.9690448712913164,10,7,0.9692867452728182,0.969047619047619,33600
0.9702380952380952,75,0.9669080475098011,0.9702333093692358,10,9,0.9704355740731428,0.9702380952380952,33600
0.968452380952381,75,0.964922419809378,0.9684359131962711,10,11,0.9686914131128367,0.968452380952381,33600
0.9708333333333333,85,0.9675714611130825,0.9708509973739073,10,1,0.9710242030427876,0.9708333333333333,33600
0.9699404761904762,85,0.9665775888235835,0.969989056806258,10,3,0.9702651156722878,0.9699404761904762,33600
0.9735119047619047,85,0.9705486437839557,0.9735454025340741,10,5,0.9737638884970791,0.9735119047619047,33600
0.9696428571428571,85,0.966245862724902,0.969642651364705,10,7,0.9698626177005972,0.9696428571428571,33600
0.9693452380952381,85,0.9659150539481335,0.9693372197410456,10,9,0.9695333640991982,0.9693452380952381,33600
0.9678571428571429,85,0.9642610327367876,0.9678052653989819,10,11,0.9680620901172501,0.9678571428571429,33600
0.9732142857142857,95,0.9702185333297354,0.9732277241738524,10,1,0.9733680941560777,0.9732142857142857,33600
0.9708333333333333,95,0.9675710044125022,0.9708877054480896,10,3,0.9711824297112204,0.9708333333333333,33600
0.9714285714285714,95,0.9682318194729019,0.9714304015529852,10,5,0.9716441111283208,0.9714285714285714,33600
0.9705357142857143,95,0.9672381829601322,0.97054586379155,10,7,0.970748525275187,0.9705357142857143,33600
0.9696428571428571,95,0.9662455701742896,0.9696303832404735,10,9,0.969806170908835,0.9696428571428571,33600
0.9672619047619048,95,0.9635978555827652,0.9672180046442698,10,11,0.9675909434726212,0.9672619047619048,33600
0.9720238095238095,105,0.96889456949056,0.9720465393838984,10,1,0.9722246515634795,0.9720238095238095,33600
0.9723214285714286,105,0.969225472264122,0.9723785783236011,10,3,0.972634921370872,0.9723214285714286,33600
0.9702380952380952,105,0.9669081452842728,0.9702298795946901,10,5,0.9704510293153686,0.9702380952380952,33600
0.9693452380952381,105,0.9659152083685019,0.9693292182469875,10,7,0.9694876915382576,0.9693452380952381,33600
0.9693452380952381,105,0.9659142448968134,0.9693401290113545,10,9,0.9696009568400632,0.9693452380952381,33600
0.9660714285714286,105,0.9622751332912789,0.9660234685189489,10,11,0.9664226509006799,0.9660714285714286,33600
0.9672619047619048,25,0.9636140466319071,0.967223209391596,10,1,0.9673451349678716,0.9672619047619048,33600
0.9726190476190476,25,0.9695686839391031,0.972618995697964,10,3,0.9727979573727293,0.9726190476190476,33600
0.9699404761904762,25,0.9665920132308858,0.9699401632723659,10,5,0.970150788029957,0.9699404761904762,33600
0.9693452380952381,25,0.9659302542846584,0.9693596982076771,10,7,0.9697273262416932,0.9693452380952381,33600
0.9705357142857143,25,0.9672540733062223,0.9705425116918518,10,9,0.9709195456857298,0.9705357142857143,33600
0.9696428571428571,25,0.9662605269725291,0.9696605320146168,10,11,0.9700438597359863,0.9696428571428571,33600
0.969047619047619,35,0.9655990364107383,0.9690184211946842,10,1,0.9691352933082189,0.969047619047619,33600
0.9735119047619047,35,0.9705610761194647,0.9735194050144131,10,3,0.9737588156702504,0.9735119047619047,33600
0.9735119047619047,35,0.9705607805094726,0.973502557384436,10,5,0.9737200312256795,0.9735119047619047,33600
0.9720238095238095,35,0.9689068611641735,0.9720146081138115,10,7,0.9723233639820071,0.9720238095238095,33600
0.9693452380952381,35,0.9659303079483544,0.9693523494572839,10,9,0.9696862819670485,0.9693452380952381,33600
0.9708333333333333,35,0.9675837839769503,0.9708318251656941,10,11,0.9711791342905972,0.9708333333333333,33600
0.9696428571428571,45,0.9662602247113139,0.9696262054876859,10,1,0.9697591392681685,0.9696428571428571,33600
0.9723214285714286,45,0.969237666492713,0.9723193593667441,10,3,0.9725915604417577,0.9723214285714286,33600
0.9726190476190476,45,0.9695687109013753,0.9726471624115515,10,5,0.9730501485044459,0.9726190476190476,33600
0.9735119047619047,45,0.970560734138739,0.9735155844457407,10,7,0.9738401079897845,0.9735119047619047,33600
0.9714285714285714,45,0.9682455332237114,0.9714547550938083,10,9,0.97197051485846,0.9714285714285714,33600
0.9708333333333333,45,0.967583196778403,0.9708245548362543,10,11,0.9711887224059134,0.9708333333333333,33600
0.9693452380952381,55,0.9659288086552325,0.9693260528696181,10,1,0.9695107091089998,0.9693452380952381,33600
0.9720238095238095,55,0.9689064754745691,0.9720169611780123,10,3,0.9723590223481641,0.9720238095238095,33600
0.975,55,0.9722142151697154,0.975001019668276,10,5,0.9752845149343299,0.975,33600
0.9732142857142857,55,0.9702296217626191,0.9732219310822663,10,7,0.9735909969854409,0.9732142857142857,33600
0.9735119047619047,55,0.9705602095596426,0.9735171391081658,10,9,0.9739342401815848,0.9735119047619047,33600
0.9699404761904762,55,0.9665907765892073,0.9699353438054792,10,11,0.9704213135383728,0.9699404761904762,33600
0.968452380952381,65,0.9649364265989337,0.9684228171778614,10,1,0.9685683380500755,0.968452380952381,33600
0.9729166666666667,65,0.9698989583165154,0.972906481273647,10,3,0.9733071294255615,0.9729166666666667,33600
0.9738095238095238,65,0.970890959333288,0.9738097014326463,10,5,0.974182957965994,0.9738095238095238,33600
0.9717261904761905,65,0.9685755262417983,0.9717285537113922,10,7,0.9721244383925147,0.9717261904761905,33600
0.9720238095238095,65,0.9689062734428623,0.9720300091914924,10,9,0.9723728921543563,0.9720238095238095,33600
0.9699404761904762,65,0.9665910002439518,0.969949981064077,10,11,0.97045320627218,0.9699404761904762,33600
0.9669642857142857,75,0.9632823868575046,0.9669244748948131,10,1,0.9671487761421842,0.9669642857142857,33600
0.9693452380952381,75,0.9659291910378257,0.9693325902389286,10,3,0.9697980755668439,0.9693452380952381,33600
0.9732142857142857,75,0.970229319886647,0.9732162505582932,10,5,0.9736172031730865,0.9732142857142857,33600
0.9726190476190476,75,0.9695677492174614,0.9726184585070401,10,7,0.9730845782199921,0.9726190476190476,33600
0.9702380952380952,75,0.966921342792648,0.9702404692397855,10,9,0.9706745551019882,0.9702380952380952,33600
0.9699404761904762,75,0.9665907568548214,0.9699494557202083,10,11,0.9704784738174882,0.9699404761904762,33600
0.9669642857142857,85,0.9632823615537499,0.9669173101550625,10,1,0.96719664574153,0.9669642857142857,33600
0.9696428571428571,85,0.9662603509309414,0.9696416940828428,10,3,0.9701456636276635,0.9696428571428571,33600
0.9723214285714286,85,0.9692369457114985,0.9723252951810694,10,5,0.972696657179692,0.9723214285714286,33600
0.9705357142857143,85,0.9672517779476797,0.9705314120111999,10,7,0.9709886184356245,0.9705357142857143,33600
0.96875,85,0.9652670953476318,0.9687434530054606,10,9,0.9692260329537598,0.96875,33600
0.9693452380952381,85,0.96592862752364,0.969362617838901,10,11,0.969905725049842,0.9693452380952381,33600
0.9669642857142857,95,0.963282079595268,0.9669235600483608,10,1,0.9672000500884742,0.9669642857142857,33600
0.96875,95,0.9652678920563889,0.9687539643845627,10,3,0.9692756552978327,0.96875,33600
0.9714285714285714,95,0.9682441045439993,0.9714310468118399,10,5,0.9717772062634248,0.9714285714285714,33600
0.9705357142857143,95,0.9672517876198092,0.9705347022908325,10,7,0.9709716495722649,0.9705357142857143,33600
0.9681547619047619,95,0.9646048471629779,0.9681450508325906,10,9,0.9686502597657023,0.9681547619047619,33600
0.9678571428571429,95,0.9642734780194464,0.9678660251851993,10,11,0.968466390218096,0.9678571428571429,33600
0.9678571428571429,105,0.9642741568595676,0.9678058143753978,10,1,0.9681035415575,0.9678571428571429,33600
0.9672619047619048,105,0.9636133158724505,0.9672545251002935,10,3,0.9677226731335805,0.9672619047619048,33600
0.9708333333333333,105,0.9675825999841693,0.9708287554594097,10,5,0.9712786584057513,0.9708333333333333,33600
0.969047619047619,105,0.9655972075297458,0.9690456828289976,10,7,0.969572748721892,0.969047619047619,33600
0.9681547619047619,105,0.9646048680711238,0.9681586815192768,10,9,0.9686890684506692,0.9681547619047619,33600
0.9666666666666667,105,0.9629513021093303,0.9666835037394299,10,11,0.9673064958904904,0.9666666666666667,33600
0.9654761904761905,25,0.9616219605569543,0.9655073473885571,10,1,0.9658785798378228,0.9654761904761905,33600
0.9669642857142857,25,0.9632751919569362,0.967046577219161,10,3,0.967428830140949,0.9669642857142857,33600
0.9666666666666667,25,0.9629433380281094,0.9666816463654511,10,5,0.9669784126237829,0.9666666666666667,33600
0.9666666666666667,25,0.9629430315085659,0.966677789601952,10,7,0.9669910679130933,0.9666666666666667,33600
0.9657738095238095,25,0.9619505915038546,0.9658014098454007,10,9,0.9663139505552033,0.9657738095238095,33600
0.9645833333333333,25,0.9606271376941391,0.9645904540717966,10,11,0.9649014243148206,0.9645833333333333,33600
0.9711309523809524,35,0.9679075257797333,0.9711358656514842,10,1,0.9714498936391279,0.9711309523809524,33600
0.9720238095238095,35,0.968899448739184,0.9720870142456564,10,3,0.9724453771062814,0.9720238095238095,33600
0.9723214285714286,35,0.9692299602583194,0.9723279492351948,10,5,0.972587472973522,0.9723214285714286,33600
0.9696428571428571,35,0.9662515066291684,0.9696411074047454,10,7,0.9698998481272431,0.9696428571428571,33600
0.96875,35,0.9652594136108064,0.9687762637707462,10,9,0.9691653155741923,0.96875,33600
0.9654761904761905,35,0.9616185214268032,0.9654630043986144,10,11,0.9658011370828032,0.9654761904761905,33600
0.969047619047619,45,0.9655910827494876,0.9690489409994638,10,1,0.969264202164781,0.969047619047619,33600
0.9696428571428571,45,0.9662519951469518,0.9697013889209382,10,3,0.9701954853185825,0.9696428571428571,33600
0.9702380952380952,45,0.9669129322675227,0.9702283210105558,10,5,0.9705914804314393,0.9702380952380952,33600
0.9711309523809524,45,0.9679053199059297,0.9710961243911065,10,7,0.9713390211976715,0.9711309523809524,33600
0.9693452380952381,45,0.9659197329354938,0.9693240157808735,10,9,0.9697026098745251,0.9693452380952381,33600
0.9669642857142857,45,0.9632730184702369,0.96695912494494,10,11,0.9673520289114973,0.9669642857142857,33600
0.9699404761904762,55,0.9665828019989661,0.9699259518170242,10,1,0.9700845879155924,0.9699404761904762,33600
0.9705357142857143,55,0.967244670612195,0.9705765034945945,10,3,0.9708851064081125,0.9705357142857143,33600
0.9705357142857143,55,0.9672437610118039,0.9705130488969801,10,5,0.970843371074339,0.9705357142857143,33600
0.968452380952381,55,0.96492653045629,0.968419115965056,10,7,0.9687569713817968,0.968452380952381,33600
0.9678571428571429,55,0.9642651504565382,0.9678317902427941,10,9,0.9681969489532887,0.9678571428571429,33600
0.9669642857142857,55,0.9632721902354012,0.9669388805690864,10,11,0.967310143967517,0.9669642857142857,33600
0.9705357142857143,65,0.967244219043847,0.9705311645588579,10,1,0.9706917868720083,0.9705357142857143,33600
0.9717261904761905,65,0.9685674620845012,0.9717497095207924,10,3,0.9719967653124375,0.9717261904761905,33600
0.9708333333333333,65,0.9675737955144145,0.9708072197671975,10,5,0.971147201216192,0.9708333333333333,33600
0.9672619047619048,65,0.9636028420114195,0.9672445075974632,10,7,0.9676681608676494,0.9672619047619048,33600
0.9669642857142857,65,0.9632715789813693,0.9669508381465142,10,9,0.9673091530391944,0.9669642857142857,33600
0.9660714285714286,65,0.9622792532741734,0.9660249364747298,10,11,0.9664039037811623,0.9660714285714286,33600
0.9699404761904762,75,0.9665820286823801,0.9699207773872008,10,1,0.9700712750958523,0.9699404761904762,33600
0.96875,75,0.9652582470304073,0.9687589300550359,10,3,0.9690377856362059,0.96875,33600
0.9711309523809524,75,0.9679045961362813,0.9711053314521941,10,5,0.9714290317321951,0.9711309523809524,33600
0.9678571428571429,75,0.9642642460472837,0.9678140321370551,10,7,0.9680990039290808,0.9678571428571429,33600
0.9672619047619048,75,0.9636025946938177,0.9672382554343992,10,9,0.9677096609908623,0.9672619047619048,33600
0.9651785714285714,75,0.9612858281136857,0.965137005040682,10,11,0.9655391637823438,0.9651785714285714,33600
0.9702380952380952,85,0.9669132711164969,0.9702304944230059,10,1,0.9704475217832859,0.9702380952380952,33600
0.9699404761904762,85,0.9665822787801704,0.9699742830156747,10,3,0.9703529743054765,0.9699404761904762,33600
0.9678571428571429,85,0.9642648689332727,0.967831145598997,10,5,0.9681854146327747,0.9678571428571429,33600
0.9660714285714286,85,0.9622784397510243,0.9660241653802016,10,7,0.9663801262497428,0.9660714285714286,33600
0.9657738095238095,85,0.9619478486599764,0.9657365773391476,10,9,0.9661320039178106,0.9657738095238095,33600
0.9633928571428572,85,0.9593000049929582,0.9633483103334557,10,11,0.9638545417583995,0.9633928571428572,33600
0.9693452380952381,95,0.9659205182350042,0.9693364790975658,10,1,0.9696099094147043,0.9693452380952381,33600
0.9693452380952381,95,0.9659195248586184,0.9693539630045971,10,3,0.9696980345636326,0.9693452380952381,33600
0.96875,95,0.9652573403962298,0.9687297438291094,10,5,0.9690716078705507,0.96875,33600
0.9654761904761905,95,0.9616158830828623,0.9654345926874114,10,7,0.9657621892082968,0.9654761904761905,33600
0.9651785714285714,95,0.9612851037168644,0.9651561334753199,10,9,0.965626779654118,0.9651785714285714,33600
0.9648809523809524,95,0.9609547877950623,0.9648475217716206,10,11,0.9652948812111996,0.9648809523809524,33600
0.9696428571428571,105,0.9662510214206358,0.9696104619877972,10,1,0.9698377615580831,0.9696428571428571,33600
0.9699404761904762,105,0.9665811895111258,0.969920330044412,10,3,0.970172051009997,0.9699404761904762,33600
0.9699404761904762,105,0.9665805345991816,0.9699138443766837,10,5,0.9702106375788909,0.9699404761904762,33600
0.9648809523809524,105,0.9609535111605714,0.9648303506918846,10,7,0.965178550686313,0.9648809523809524,33600
0.9636904761904762,105,0.9596308873346046,0.9636603995911629,10,9,0.9640926254940695,0.9636904761904762,33600
0.9630952380952381,105,0.9589694663066385,0.9630712149669763,10,11,0.9635885609818247,0.9630952380952381,33600
0.9672619047619048,25,0.963580089069149,0.9672277195285379,10,1,0.9672284410628947,0.9672619047619048,33600
0.9705357142857143,25,0.967221925126576,0.9705291950112473,10,3,0.9707132457936596,0.9705357142857143,33600
0.9732142857142857,25,0.9702014300554447,0.9731851833338916,10,5,0.9732489419374011,0.9732142857142857,33600
0.9732142857142857,25,0.9702022668940781,0.9732110941216292,10,7,0.9733333871554797,0.9732142857142857,33600
0.9738095238095238,25,0.9708629543868459,0.9738011926080282,10,9,0.9738928107597852,0.9738095238095238,33600
0.9714285714285714,25,0.968214426487978,0.9714038166988983,10,11,0.9715132281506099,0.9714285714285714,33600
0.969047619047619,35,0.9655651197051592,0.9690016902100809,10,1,0.9690250547421355,0.969047619047619,33600
0.9726190476190476,35,0.9695394077015083,0.9725875921606174,10,3,0.9726852029340326,0.9726190476190476,33600
0.9773809523809524,35,0.9748376681762818,0.9773663665456833,10,5,0.9774225843188766,0.9773809523809524,33600
0.9773809523809524,35,0.97483708302117,0.9773647180189485,10,7,0.9774160403315624,0.9773809523809524,33600
0.9758928571428571,35,0.9731806474957961,0.9758670973217485,10,9,0.9760037815398885,0.9758928571428571,33600
0.9744047619047619,35,0.9715254012813569,0.9743620935761919,10,11,0.9744219597373278,0.9744047619047619,33600
0.9726190476190476,45,0.9695383330988006,0.9725964951664935,10,1,0.9726795148370472,0.9726190476190476,33600
0.9732142857142857,45,0.9702015122732521,0.9731836201945663,10,3,0.9732345876928942,0.9732142857142857,33600
0.975,45,0.9721882864046798,0.9749786628290122,10,5,0.9750596421192994,0.975,33600
0.9773809523809524,45,0.9748367482803731,0.9773615058666005,10,7,0.9774458839053742,0.9773809523809524,33600
0.9732142857142857,45,0.9702005667410732,0.9731937877231276,10,9,0.9733911506581707,0.9732142857142857,33600
0.9726190476190476,45,0.9695392035928604,0.972597272343261,10,11,0.9727542696035301,0.9726190476190476,33600
0.9702380952380952,55,0.9668899851763705,0.9702082235096527,10,1,0.97024420383754,0.9702380952380952,33600
0.9732142857142857,55,0.9702011540352012,0.973190833722532,10,3,0.9732914756436792,0.9732142857142857,33600
0.9755952380952381,55,0.9728499082383658,0.9755589471767172,10,5,0.9756216001283404,0.9755952380952381,33600
0.9755952380952381,55,0.9728488112781497,0.9755636892541506,10,7,0.9757205783995947,0.9755952380952381,33600
0.9717261904761905,55,0.9685449248832704,0.9717097753760593,10,9,0.9718788391056358,0.9717261904761905,33600
0.9699404761904762,55,0.9665582786737188,0.9699001393651472,10,11,0.9700838251370504,0.9699404761904762,33600
0.9702380952380952,65,0.9668896491130565,0.9701948246714173,10,1,0.9702679896337628,0.9702380952380952,33600
0.9732142857142857,65,0.9701999676772136,0.9731764866500953,10,3,0.9733019876685582,0.9732142857142857,33600
0.975,65,0.9721875574006088,0.9749665216154008,10,5,0.9749930879003084,0.975,33600
0.9726190476190476,65,0.9695383541113122,0.9725949560897247,10,7,0.9727375986041094,0.9726190476190476,33600
0.9714285714285714,65,0.9682132769287183,0.9714091484671236,10,9,0.9715745895317012,0.9714285714285714,33600
0.9696428571428571,65,0.9662259044711061,0.9695924391304742,10,11,0.9698250959176105,0.9696428571428571,33600
0.968452380952381,75,0.9649028516728645,0.9684090725613196,10,1,0.9684914033273239,0.968452380952381,33600
0.9717261904761905,75,0.9685438492532958,0.9716921025945577,10,3,0.9718796746898208,0.9717261904761905,33600
0.9732142857142857,75,0.9702002055436881,0.9731832997727153,10,5,0.9733081142741883,0.9732142857142857,33600
0.9729166666666667,75,0.9698690996856241,0.9729000634804181,10,7,0.9730719908600962,0.9729166666666667,33600
0.9720238095238095,75,0.9688755862065159,0.9720039282508999,10,9,0.9721898824774291,0.9720238095238095,33600
0.9696428571428571,75,0.9662262239889596,0.9695990909224526,10,11,0.9698402225022925,0.9696428571428571,33600
0.96875,85,0.9652332819190598,0.9687093123439795,10,1,0.9687926645586769,0.96875,33600
0.9708333333333333,85,0.9675506154424698,0.9707908505605083,10,3,0.9709652842532674,0.9708333333333333,33600
0.9717261904761905,85,0.9685448783878186,0.9716960658185151,10,5,0.9718301084178151,0.9717261904761905,33600
0.9705357142857143,85,0.9672202196375362,0.9705161168628771,10,7,0.9707220113175097,0.9705357142857143,33600
0.9714285714285714,85,0.968213004405203,0.9714114755727157,10,9,0.971616158399277,0.9714285714285714,33600
0.968452380952381,85,0.9649010289036322,0.9684159084923964,10,11,0.9687234537818427,0.968452380952381,33600
0.9666666666666667,95,0.9629156944009617,0.9666188610597563,10,1,0.9666969702800615,0.9666666666666667,33600
0.9711309523809524,95,0.9678819500047549,0.9710863050398973,10,3,0.9712524691476377,0.9711309523809524,33600
0.9729166666666667,95,0.9698697618089179,0.9728932753006299,10,5,0.9730430457801866,0.9729166666666667,33600
