train_size,knn,alpha,kfold,accuracy,recall,f1,cohen_kappa,precision,predict_time
6000,1,55,10,0.9383333333333334,0.9383333333333334,0.9383042399929191,0.9313743067877611,0.9389113921632454,1.5681931972503662
6000,1,55,10,0.9416666666666667,0.9416666666666667,0.9414884239627992,0.9351032630697392,0.9427138820882015,1.5009198188781738
6000,1,55,10,0.9533333333333334,0.9533333333333334,0.9531849808790082,0.9480067714990452,0.9534743273376897,1.5712158679962158
6000,1,55,10,0.95,0.95,0.9501443229202903,0.9442620920294792,0.9515385868277659,1.5080089569091797
6000,1,55,10,0.945,0.945,0.944773264565902,0.9387626340727179,0.9453139163983412,1.5595452785491943
6000,1,55,10,0.9433333333333334,0.9433333333333334,0.943320919551222,0.9370205146411867,0.9444780028231021,1.5752453804016113
6000,1,55,10,0.9316666666666666,0.9316666666666666,0.9318266916247899,0.9239964284500524,0.9328066362098795,1.6120784282684326
6000,1,55,10,0.95,0.95,0.950021737712323,0.9443250181716955,0.9506503398890025,0.6585795879364014
6000,1,55,10,0.9416666666666667,0.9416666666666667,0.9417418469444785,0.9350344008315596,0.9427576637626675,0.6365489959716797
6000,1,55,10,0.9533333333333334,0.9533333333333334,0.9534641075121861,0.9480402193445026,0.9544276907521343,0.6413776874542236
12000,1,55,10,0.9608333333333333,0.9608333333333333,0.9606930568887071,0.9564430330476903,0.9613759832277515,2.921851396560669
12000,1,55,10,0.9575,0.9575,0.9573184733249924,0.9526648454491735,0.9577119579325034,2.660159111022949
12000,1,55,10,0.9641666666666666,0.9641666666666666,0.9642103306355351,0.9601603468829332,0.9648651213392763,2.8780031204223633
12000,1,55,10,0.9591666666666666,0.9591666666666666,0.9591788532798236,0.9545844243112357,0.9596547682007145,2.8388006687164307
12000,1,55,10,0.9541666666666667,0.9541666666666667,0.95439759658394,0.9490171510938524,0.9553057989637025,2.738548755645752
12000,1,55,10,0.9575,0.9575,0.9574881679323097,0.952707532407318,0.9579045295408677,2.7433664798736572
12000,1,55,10,0.9516666666666667,0.9516666666666667,0.951593393805726,0.9462666517407365,0.9519788031372904,2.8662784099578857
12000,1,55,10,0.9725,0.9725,0.9724536196091378,0.969430928952384,0.9729914040912369,2.89522647857666
12000,1,55,10,0.9608333333333333,0.9608333333333333,0.9606240312041725,0.956417789578288,0.961199190257474,2.7876784801483154
