train_size,knn,alpha,kfold,accuracy,recall,f1,cohen_kappa,precision,predict_time
30000,1,105,10,0.9696666666666667,0.9696666666666667,0.9696588159011426,0.966262483807846,0.9697793044028095,13.65385890007019
30000,1,105,10,0.9646666666666667,0.9646666666666667,0.96459535100907,0.9607103179153043,0.9647283596436357,13.49133038520813
30000,1,105,10,0.9676666666666667,0.9676666666666667,0.9676510584426556,0.9640503028916405,0.9677899639332701,13.47119951248169
30000,1,105,10,0.9653333333333334,0.9653333333333334,0.9653253733786316,0.961459065883874,0.965541074212624,13.414623022079468
30000,1,105,10,0.9653333333333334,0.9653333333333334,0.9653846285895313,0.9614724489111707,0.9657524883995539,13.513169765472412
30000,1,105,10,0.965,0.965,0.9649003201686149,0.9610944441631168,0.9650361084974014,13.26039743423462
33600,1,105,10,0.9717261904761905,0.9717261904761905,0.9717113563427886,0.9685726179284945,0.971839301325076,16.657875299453735
33600,1,105,10,0.9720238095238095,0.9720238095238095,0.9720465393838984,0.96889456949056,0.9722246515634795,16.553492069244385
33600,1,105,10,0.9678571428571429,0.9678571428571429,0.9678058143753978,0.9642741568595676,0.9681035415575,16.528273820877075
33600,1,105,10,0.9696428571428571,0.9696428571428571,0.9696104619877972,0.9662510214206358,0.9698377615580831,16.667302131652832
33600,1,105,10,0.9675595238095238,0.9675595238095238,0.967516171896488,0.9639090204586502,0.9676248374176692,16.921364307403564
33600,1,105,10,0.9681547619047619,0.9681547619047619,0.968127219605404,0.964586284927727,0.9682862415641494,16.65904140472412
33600,1,105,10,0.9678571428571429,0.9678571428571429,0.9678814685709483,0.9642706990785094,0.9680669227968958,16.723701238632202
33600,1,105,10,0.9645833333333333,0.9645833333333333,0.9646416855626095,0.9606403270680145,0.9650952121500042,16.55602526664734
33600,1,105,10,0.9678571428571429,0.9678571428571429,0.9677719722405104,0.9642695803448033,0.967862314955389,16.561264991760254
33600,1,105,10,0.9735119047619047,0.9735119047619047,0.9734466723544349,0.9705548815593151,0.9734870897492023,16.56246829032898
