train_size,knn,alpha,kfold,accuracy,recall,f1,cohen_kappa,precision
6000,1,10,5,0.8833333333333333,0.8833333333333333,0.8831508347731502,0.8702399094150988,0.8833473143966328
6000,3,10,5,0.8891666666666667,0.8891666666666667,0.8900258643704482,0.8767510463805273,0.8923662311001247
6000,5,10,5,0.8808333333333334,0.8808333333333334,0.8815203596232796,0.8675026252393601,0.8850299260842546
6000,7,10,5,0.8808333333333334,0.8808333333333334,0.881244871883252,0.8675019090998237,0.8837079870878316
6000,9,10,5,0.8875,0.8875,0.8878234540995341,0.8749119750935843,0.8902310047743439
6000,11,10,5,0.8858333333333334,0.8858333333333334,0.8862052409627622,0.8730606814726505,0.8886247104640762
6000,13,10,5,0.8833333333333333,0.8833333333333333,0.8836792775465079,0.8702839931219631,0.8861582477669269
6000,15,10,5,0.8833333333333333,0.8833333333333333,0.883395775629318,0.8702776829741004,0.884886123455518
6000,17,10,5,0.8808333333333334,0.8808333333333334,0.8810668140141342,0.867499044464263,0.8828516616329339
6000,19,10,5,0.8841666666666667,0.8841666666666667,0.8844117460173903,0.8712059615887995,0.8864814443370648
6000,21,10,5,0.8825,0.8825,0.8827351485596718,0.8693539196140536,0.8848671864655582
6000,23,10,5,0.88,0.88,0.8801692154899495,0.8665630883231892,0.8821179472462379
6000,25,10,5,0.8741666666666666,0.8741666666666666,0.8743756442214893,0.8600810016717695,0.8765714942595833
6000,27,10,5,0.8766666666666667,0.8766666666666667,0.8768931325294663,0.8628570369552409,0.8788799432379965
6000,29,10,5,0.8775,0.8775,0.8776994788283723,0.8637817852153815,0.8798273466922548
6000,31,10,5,0.8758333333333334,0.8758333333333334,0.8759393987102809,0.8619242112188895,0.8777805528774024
6000,33,10,5,0.8683333333333333,0.8683333333333333,0.8685522986321232,0.8536000037063289,0.8704388532364563
6000,35,10,5,0.8683333333333333,0.8683333333333333,0.8685589463096053,0.8535983080412055,0.8706272945130854
6000,37,10,5,0.8691666666666666,0.8691666666666666,0.8693705156291156,0.8545235530537313,0.8716898502996404
6000,39,10,5,0.8683333333333333,0.8683333333333333,0.8686403540958978,0.8536004558770615,0.8709760086566668
6000,41,10,5,0.8658333333333333,0.8658333333333333,0.8661607855783887,0.8508295867006701,0.8687720900259008
6000,43,10,5,0.8691666666666666,0.8691666666666666,0.8696193649989546,0.8545364701158922,0.8727895376541598
6000,45,10,5,0.8683333333333333,0.8683333333333333,0.8686797782034537,0.853610628980154,0.871447362006634
6000,47,10,5,0.8675,0.8675,0.8679076390842261,0.8526800191485091,0.8709525496491295
6000,49,10,5,0.8625,0.8625,0.8630083097052261,0.8471206565472895,0.8658645879401932
6000,51,10,5,0.8641666666666666,0.8641666666666666,0.8645350936782805,0.8489721069394847,0.8672901690457461
6000,1,20,5,0.93,0.93,0.92999169224005,0.922153024911032,0.9302818057644563
6000,3,20,5,0.9325,0.9325,0.932599847219666,0.9249387810892062,0.9333338088525739
6000,5,20,5,0.9333333333333333,0.9333333333333333,0.9332485153290494,0.9258603672692056,0.9335714041036622
6000,7,20,5,0.9333333333333333,0.9333333333333333,0.9331983018903776,0.9258665505242625,0.9335568697802947
6000,9,20,5,0.9383333333333334,0.9383333333333334,0.9382502666306353,0.9314247587510657,0.9386418704472392
6000,11,20,5,0.9375,0.9375,0.9373637328206111,0.9304957046345464,0.9375796809458056
6000,13,20,5,0.9358333333333333,0.9358333333333333,0.9356329426533057,0.9286443507794292,0.9358550095834816
6000,15,20,5,0.93,0.93,0.9298983474596706,0.9221586758325855,0.9303211151025653
6000,17,20,5,0.9291666666666667,0.9291666666666667,0.9290000207927587,0.9212349130109113,0.9294073616223284
6000,19,20,5,0.9275,0.9275,0.927352427798863,0.9193819281155526,0.9278350433067886
6000,21,20,5,0.9283333333333333,0.9283333333333333,0.9280662352628112,0.9203058033128693,0.928471093360568
6000,23,20,5,0.925,0.925,0.9247171056227832,0.9166061804086297,0.9253190193769572
6000,25,20,5,0.9216666666666666,0.9216666666666666,0.9214566934421154,0.9128988468363286,0.9222650585378244
6000,27,20,5,0.9191666666666667,0.9191666666666667,0.9189865417147648,0.9101168018260806,0.9200494541568837
6000,29,20,5,0.9166666666666666,0.9166666666666666,0.9165335616524654,0.9073391987620517,0.917704030438662
6000,31,20,5,0.9133333333333333,0.9133333333333333,0.9131194644921934,0.9036329155367214,0.9141812227463262
6000,33,20,5,0.9133333333333333,0.9133333333333333,0.9130785361446768,0.9036317249303492,0.9140753825854813
6000,35,20,5,0.9133333333333333,0.9133333333333333,0.9130788412348019,0.9036320225847003,0.914328054607623
6000,37,20,5,0.9108333333333334,0.9108333333333334,0.910601338877365,0.9008573063300757,0.9122620130219354
6000,39,20,5,0.9083333333333333,0.9083333333333333,0.9080812050808623,0.8980815394011364,0.9098659645068006
6000,41,20,5,0.9125,0.9125,0.912342676441548,0.9027136708911582,0.9140601461759157
6000,43,20,5,0.9108333333333334,0.9108333333333334,0.9105510585945386,0.9008604448617297,0.9121568730615843
6000,45,20,5,0.9108333333333334,0.9108333333333334,0.9106390474991277,0.9008621288699672,0.912887687375071
6000,47,20,5,0.9083333333333333,0.9083333333333333,0.9080941363564333,0.8980796507529366,0.91005855152837
6000,49,20,5,0.9083333333333333,0.9083333333333333,0.9082305002812266,0.8980853951738802,0.9109105609306748
6000,51,20,5,0.9041666666666667,0.9041666666666667,0.9040081320446012,0.8934524195565767,0.9066120175447164
6000,1,30,5,0.9333333333333333,0.9333333333333333,0.9332011124945317,0.9258706148800842,0.9334979557666339
6000,3,30,5,0.9425,0.9425,0.9423938104571173,0.936065182627335,0.9429372411389642
6000,5,30,5,0.9441666666666667,0.9441666666666667,0.9440165541335722,0.9379176946152866,0.9447019692836187
6000,7,30,5,0.9416666666666667,0.9416666666666667,0.9414544761776604,0.9351370885355577,0.942105287689036
6000,9,30,5,0.9366666666666666,0.9366666666666666,0.9365097293280489,0.9295827391233514,0.9373063468370922
6000,11,30,5,0.9341666666666667,0.9341666666666667,0.9339955514225314,0.9268026017505606,0.9346808307521262
6000,13,30,5,0.9341666666666667,0.9341666666666667,0.9339861615753754,0.9268014148637912,0.9347228629984398
6000,15,30,5,0.9341666666666667,0.9341666666666667,0.9339404418875309,0.9268020930895153,0.9347816705994391
6000,17,30,5,0.9308333333333333,0.9308333333333333,0.9307110320190505,0.923099373213566,0.931819972337669
6000,19,30,5,0.93,0.93,0.9298210383868254,0.9221724990966451,0.9309753629857858
6000,21,30,5,0.93,0.93,0.9298675736293264,0.9221729798174771,0.9308346868448677
6000,23,30,5,0.9283333333333333,0.9283333333333333,0.9281303078930879,0.9203197709656672,0.9292771358962089
6000,25,30,5,0.9258333333333333,0.9258333333333333,0.9256866106159595,0.9175415650734482,0.9271301422345036
6000,27,30,5,0.9208333333333333,0.9208333333333333,0.9207277446191743,0.9119825015036322,0.9223358360913472
6000,29,30,5,0.9225,0.9225,0.9223904223896517,0.9138387611310902,0.9240429548474992
6000,31,30,5,0.9216666666666666,0.9216666666666666,0.9214927693917758,0.9129065807262572,0.9229802435795559
6000,33,30,5,0.9183333333333333,0.9183333333333333,0.918211870644567,0.9092051746873909,0.9199603054255527
6000,35,30,5,0.9158333333333334,0.9158333333333334,0.9157184947865771,0.9064285587450309,0.9176351504008881
6000,37,30,5,0.9133333333333333,0.9133333333333333,0.9133062528505271,0.9036499528672246,0.9155184573866473
6000,39,30,5,0.9133333333333333,0.9133333333333333,0.9132425639177751,0.9036496553236267,0.9156138447779334
6000,41,30,5,0.915,0.915,0.9149399912743962,0.9055029113441284,0.9173857083282992
6000,43,30,5,0.9108333333333334,0.9108333333333334,0.9107985604009391,0.9008706245845484,0.9135327591470904
6000,45,30,5,0.9108333333333334,0.9108333333333334,0.9106782215910301,0.9008698592645377,0.9133301971246762
6000,47,30,5,0.9133333333333333,0.9133333333333333,0.9132045786126416,0.903647572466985,0.9155557426254288
6000,49,30,5,0.905,0.905,0.9049076130505317,0.8943836498478291,0.9073904332919623
6000,51,30,5,0.905,0.905,0.9048669219551586,0.8943809589251565,0.9074247145359
6000,1,40,5,0.9416666666666667,0.9416666666666667,0.9414958026522061,0.935133782712072,0.9416972832017229
6000,3,40,5,0.9466666666666667,0.9466666666666667,0.9464896822753078,0.9406959881762627,0.946970555921816
6000,5,40,5,0.9458333333333333,0.9458333333333333,0.945670409443844,0.9397688048740936,0.9461530989943818
6000,7,40,5,0.9425,0.9425,0.9423035548444636,0.9360618748079154,0.9427593964232256
6000,9,40,5,0.9391666666666667,0.9391666666666667,0.9389705350985325,0.9323532273533895,0.9395829331280584
6000,11,40,5,0.9375,0.9375,0.9373233240741031,0.9305022524992163,0.9380463378338694
6000,13,40,5,0.9358333333333333,0.9358333333333333,0.9354979056355521,0.9286488690382424,0.9361473522171256
