train_size,knn,alpha,kfold,accuracy,recall,f1,cohen_kappa,precision
6000,1,10,20,0.9,0.9,0.8999058628651561,0.8885959374651863,0.9018924460652403
6000,3,10,20,0.8933333333333333,0.8933333333333333,0.8943016736008674,0.8811322156459721,0.898069935964435
6000,5,10,20,0.9,0.9,0.9007873209985939,0.888571110203172,0.9033789461186772
6000,7,10,20,0.9,0.9,0.9005782108253307,0.8885435113747538,0.903917152468423
6000,9,10,20,0.9033333333333333,0.9033333333333333,0.9032807815556627,0.8922293656397488,0.9059751797410841
6000,11,10,20,0.8966666666666666,0.8966666666666666,0.8966498861837454,0.8847854904049852,0.9001024304832663
6000,13,10,20,0.8933333333333333,0.8933333333333333,0.8937752965826409,0.8811160233309804,0.8987591963780418
6000,15,10,20,0.89,0.89,0.8901375867206457,0.8773993808049536,0.8944597557111168
6000,17,10,20,0.89,0.89,0.8902473398113872,0.8774008990600736,0.8936805681589028
6000,19,10,20,0.8933333333333333,0.8933333333333333,0.8936436238057726,0.881090990165234,0.8963570307875581
6000,21,10,20,0.8833333333333333,0.8833333333333333,0.8833063570798896,0.8699787012729704,0.8861043402539479
6000,23,10,20,0.89,0.89,0.8900717910917116,0.8774084897716579,0.8930346068173772
6000,25,10,20,0.8866666666666667,0.8866666666666667,0.8864822266902851,0.8736701304170124,0.8892705969359194
6000,27,10,20,0.8833333333333333,0.8833333333333333,0.8833377736342082,0.8699674299372129,0.8867587135087134
6000,29,10,20,0.8833333333333333,0.8833333333333333,0.8834595080610091,0.8699738709397793,0.8868627686530912
6000,31,10,20,0.8833333333333333,0.8833333333333333,0.8831363457257385,0.8699384375270962,0.8882497879645854
6000,33,10,20,0.8766666666666667,0.8766666666666667,0.8761330733469959,0.8625063482429303,0.8816309548294842
6000,35,10,20,0.87,0.87,0.8693104258756629,0.8551298878185285,0.8732739632561364
6000,37,10,20,0.87,0.87,0.8694347196609737,0.8551263001485884,0.873219776064018
6000,39,10,20,0.8633333333333333,0.8633333333333333,0.8630045679121495,0.8477081940420474,0.8662684204021363
6000,41,10,20,0.8633333333333333,0.8633333333333333,0.8633567431318551,0.8477100796117226,0.8668876357560568
6000,43,10,20,0.8566666666666667,0.8566666666666667,0.856563257101114,0.8402872353596632,0.8601771049487517
6000,45,10,20,0.86,0.86,0.8599099575633018,0.8439802374967496,0.8631858415078917
6000,47,10,20,0.8633333333333333,0.8633333333333333,0.863162646034284,0.8476874496935175,0.8668150887972619
6000,49,10,20,0.86,0.86,0.8598854356373876,0.8439802374967496,0.8631995811601075
6000,51,10,20,0.8566666666666667,0.8566666666666667,0.8566513341234401,0.8402793254587326,0.859754719004719
6000,1,20,20,0.95,0.95,0.9502495462933113,0.9442883141643866,0.9529778585986367
6000,3,20,20,0.9433333333333334,0.9433333333333334,0.9433440266865954,0.9368311533888228,0.9447611441128176
6000,5,20,20,0.9466666666666667,0.9466666666666667,0.9466128961730556,0.9405403396633096,0.9484331782954191
6000,7,20,20,0.94,0.94,0.9402354357644708,0.9331203091327933,0.9414980158730158
6000,9,20,20,0.9433333333333334,0.9433333333333334,0.943412907683041,0.936826458565589,0.9451991499139515
6000,11,20,20,0.95,0.95,0.9499181048085649,0.944255877907985,0.9514328703133257
