train_size,knn,alpha,kfold,accuracy,recall,f1,cohen_kappa,precision
4000,1,10,5,0.86875,0.86875,0.868192621142509,0.8540376826049408,0.8681028344716235
4000,3,10,5,0.8675,0.8675,0.8690943327665454,0.8527100141558183,0.8737557495304337
4000,5,10,5,0.885,0.885,0.8855988717619094,0.8721531938251382,0.8877153383624422
4000,7,10,5,0.885,0.885,0.8850480394826774,0.8721309823502534,0.8859728094722827
4000,9,10,5,0.88125,0.88125,0.8813191716131985,0.8679778550223135,0.8831224047154261
4000,11,10,5,0.88125,0.88125,0.8813940271047488,0.8679695982627579,0.8832147891237202
4000,13,10,5,0.8825,0.8825,0.8825153771700553,0.8693484972471103,0.8845055918081433
4000,15,10,5,0.87875,0.87875,0.8786415426885325,0.8651822818941195,0.8806831767848484
4000,17,10,5,0.87625,0.87625,0.8762008480882113,0.8624020570197537,0.8775170629886355
4000,19,10,5,0.8675,0.8675,0.8677720552880607,0.8526798200887049,0.8694891294356362
4000,21,10,5,0.86625,0.86625,0.8663194518909851,0.8512987904129412,0.8685228082231685
4000,23,10,5,0.8675,0.8675,0.867763729383205,0.8526767488121194,0.8703554136351005
4000,25,10,5,0.8625,0.8625,0.8630062561768377,0.8471160528144546,0.8658880719344408
4000,27,10,5,0.865,0.865,0.8654213961041982,0.8498965432772241,0.8685053907792267
4000,29,10,5,0.86875,0.86875,0.8691298449777659,0.8540660837417456,0.8721764962171416
4000,31,10,5,0.87,0.87,0.870323125167267,0.8554619571354367,0.8728577292002874
4000,33,10,5,0.865,0.865,0.8653032255176412,0.8499059306266601,0.8675323586473115
4000,35,10,5,0.86125,0.86125,0.8614257007224042,0.8457449580488822,0.8638749000294749
4000,37,10,5,0.8625,0.8625,0.8625335489562633,0.8471290664971189,0.8646440180246435
4000,39,10,5,0.8575,0.8575,0.8575308983583918,0.8415775540408146,0.8599867264555666
4000,41,10,5,0.85625,0.85625,0.856223354024539,0.8401820534868976,0.8583386980922708
4000,43,10,5,0.8625,0.8625,0.8626376031439632,0.8471330498346258,0.8647106073122667
4000,45,10,5,0.86125,0.86125,0.86135271813149,0.8457446900910072,0.8634861719032542
4000,47,10,5,0.8625,0.8625,0.8625695845651623,0.847139953794577,0.8646680184772333
4000,49,10,5,0.8575,0.8575,0.8577753824162514,0.8415814066598343,0.8603834297718613
4000,51,10,5,0.86,0.86,0.8601859151877385,0.8443582470152741,0.8628673566777006
4000,1,20,5,0.92625,0.92625,0.9260969391899443,0.9179869265600729,0.9265225150714289
4000,3,20,5,0.93375,0.93375,0.933644950409101,0.9263349189857847,0.9341577824804671
4000,5,20,5,0.9325,0.9325,0.9324671864005057,0.9249512704429612,0.9332059299504907
4000,7,20,5,0.93125,0.93125,0.9311607374867411,0.9235602840082903,0.9319632729810968
4000,9,20,5,0.92875,0.92875,0.9287331559552179,0.9207740514169457,0.9297291387398117
4000,11,20,5,0.92375,0.92375,0.9236270041105883,0.9152096216229365,0.9247565355537702
4000,13,20,5,0.925,0.925,0.9249069948206378,0.9166020912025631,0.9260941462775528
4000,15,20,5,0.92,0.92,0.9198769597875591,0.9110385210154119,0.9211643000848747
4000,17,20,5,0.91625,0.91625,0.9161301898382415,0.9068626258484015,0.9178562108708096
4000,19,20,5,0.9125,0.9125,0.9121658142459219,0.9026909429595159,0.9141948850373477
4000,21,20,5,0.91125,0.91125,0.9109019383337933,0.9012990984854277,0.913316483260616
4000,23,20,5,0.91125,0.91125,0.9108297716261612,0.9012997845276987,0.9126693013123578
4000,25,20,5,0.91,0.91,0.9098072817842551,0.8999139885839393,0.9120154059331804
