train_size,knn,alpha,kfold,accuracy,recall,f1,cohen_kappa,precision
8000,7,50,15,0.9550561797752809,0.9550561797752809,0.9549545859717948,0.9499990246376528,0.9560372658486517
8000,9,50,15,0.951310861423221,0.951310861423221,0.9514407832676766,0.9458331220081226,0.9530313302695722
8000,11,50,15,0.951310861423221,0.951310861423221,0.9513574004927612,0.9458375594913007,0.9531217490447728
8000,13,50,15,0.949438202247191,0.949438202247191,0.949442652066654,0.9437563633952151,0.9508597553604288
8000,15,50,15,0.949438202247191,0.949438202247191,0.9494269450535852,0.9437600929920504,0.9510442351670422
8000,17,50,15,0.947565543071161,0.947565543071161,0.9475976310454239,0.9416728106823954,0.9496198644982595
8000,19,50,15,0.9419475655430711,0.9419475655430711,0.9418908748710216,0.9354257360857557,0.9442264401643921
8000,21,50,15,0.9438202247191011,0.9438202247191011,0.9439583449209218,0.9375068266575124,0.9467714362578825
8000,23,50,15,0.9400749063670412,0.9400749063670412,0.940215111119963,0.933342435294806,0.9425761883148541
8000,25,50,15,0.9419475655430711,0.9419475655430711,0.9421631600151144,0.9354222093921402,0.9444173773091263
8000,27,50,15,0.9382022471910112,0.9382022471910112,0.9384053496853901,0.9312634083551118,0.9416253126802627
8000,29,50,15,0.9363295880149812,0.9363295880149812,0.9365669953013174,0.9291810338102445,0.9401763886985947
8000,31,50,15,0.9363295880149812,0.9363295880149812,0.9366143542682598,0.9291799288522749,0.9399143049802245
8000,33,50,15,0.9363295880149812,0.9363295880149812,0.9365542057009919,0.9291793763603597,0.9396894221782177
8000,35,50,15,0.9325842696629213,0.9325842696629213,0.9328675231642174,0.9250181369986973,0.9367270699154007
8000,37,50,15,0.9288389513108615,0.9288389513108615,0.929290740254695,0.9208503169185763,0.9336842722700269
8000,39,50,15,0.9325842696629213,0.9325842696629213,0.9329439469347961,0.9250160897123354,0.9368473794778548
8000,41,50,15,0.9363295880149812,0.9363295880149812,0.9367029265226028,0.9291810338102445,0.9399239139907362
8000,43,50,15,0.9288389513108615,0.9288389513108615,0.9292705635728813,0.9208537127612272,0.933786094352038
8000,45,50,15,0.9269662921348315,0.9269662921348315,0.9273899644866473,0.9187686979042745,0.9310608876467406
8000,47,50,15,0.9213483146067416,0.9213483146067416,0.9217532411383985,0.9125296891270519,0.9258394254877891
8000,49,50,15,0.9213483146067416,0.9213483146067416,0.9217532411383985,0.9125296891270519,0.9258394254877891
8000,51,50,15,0.9250936329588015,0.9250936329588015,0.9255056928881668,0.9166900683328653,0.9294893391152275
8000,1,60,15,0.9438202247191011,0.9438202247191011,0.9435489884201463,0.937500243834879,0.9446183896078464
8000,3,60,15,0.947565543071161,0.947565543071161,0.9476376670241197,0.9416769059739044,0.9499551972938003
8000,5,60,15,0.949438202247191,0.949438202247191,0.9492969320062373,0.9437528527345289,0.9508458054943033
8000,7,60,15,0.9550561797752809,0.9550561797752809,0.9549015841283354,0.9500015605006086,0.955959433324347
8000,9,60,15,0.9531835205992509,0.9531835205992509,0.9530070896853018,0.9479217460843785,0.9547382214886815
8000,11,60,15,0.949438202247191,0.949438202247191,0.9494260507698129,0.9437552663608276,0.9512543489916602
8000,13,60,15,0.949438202247191,0.949438202247191,0.9494982821411782,0.9437563633952151,0.951669494549652
8000,15,60,15,0.9456928838951311,0.9456928838951311,0.9458070405685418,0.9395901680911569,0.9480533936791546
8000,17,60,15,0.9456928838951311,0.9456928838951311,0.945685019121182,0.939588989794963,0.9481090432916013
8000,19,60,15,0.9456928838951311,0.9456928838951311,0.9457747069039152,0.9395906393967646,0.9480174977555658
8000,21,60,15,0.9419475655430711,0.9419475655430711,0.9420971981690361,0.9354252322959657,0.9445329431717661
8000,23,60,15,0.9456928838951311,0.9456928838951311,0.945763898584913,0.9395918176286102,0.9480301072361197
8000,25,60,15,0.9400749063670412,0.9400749063670412,0.9403346113224735,0.9333387948084778,0.9430633478162056
8000,27,60,15,0.9400749063670412,0.9400749063670412,0.9403606611762922,0.9333413951964299,0.943288571487551
8000,29,60,15,0.9325842696629213,0.9325842696629213,0.933037393482957,0.9250201841732679,0.9366812566464913
8000,31,60,15,0.9363295880149812,0.9363295880149812,0.9367361796425103,0.9291837960543252,0.9403825997761934
8000,33,60,15,0.9344569288389513,0.9344569288389513,0.9349578690947136,0.9270986917550141,0.9388542606892492
8000,35,60,15,0.9325842696629213,0.9325842696629213,0.9332112685049596,0.9250169671344655,0.9375213909409468
8000,37,60,15,0.9325842696629213,0.9325842696629213,0.9330662333576988,0.9250219388053589,0.9370160144908298
8000,39,60,15,0.9288389513108615,0.9288389513108615,0.9293861275485259,0.9208527866512211,0.9333958758933876
8000,41,60,15,0.9250936329588015,0.9250936329588015,0.9256214323016694,0.9166946171306444,0.9298666131028728
8000,43,60,15,0.9232209737827716,0.9232209737827716,0.9237142548365878,0.914611316516123,0.9281473545225342
8000,45,60,15,0.9232209737827716,0.9232209737827716,0.9236085485027972,0.9146166445675065,0.927782726055929
8000,47,60,15,0.9194756554307116,0.9194756554307116,0.9198975619485458,0.91045265050327,0.9246530365883339
8000,49,60,15,0.9138576779026217,0.9138576779026217,0.9142475618402549,0.9042047874207362,0.9192983968573332
8000,51,60,15,0.9082397003745318,0.9082397003745318,0.9084072433542989,0.8979485179407176,0.9143439412569825
8000,1,70,15,0.9400749063670412,0.9400749063670412,0.9399144783266344,0.9333317727474895,0.9414493445914843
8000,3,70,15,0.951310861423221,0.951310861423221,0.951344788933412,0.9458426300104539,0.9530512719633961
8000,5,70,15,0.9531835205992509,0.9531835205992509,0.9531014262008765,0.9479205271144852,0.9543949775957569
8000,7,70,15,0.9531835205992509,0.9531835205992509,0.9530852873737747,0.9479245901255661,0.954884143986485
8000,9,70,15,0.9569288389513109,0.9569288389513109,0.9567590064758628,0.9520865111162259,0.9583989067879943
8000,11,70,15,0.9531835205992509,0.9531835205992509,0.953139433191383,0.9479229649972108,0.9549359527801905
8000,13,70,15,0.9456928838951311,0.9456928838951311,0.9457677312888918,0.939598650467071,0.9487141278785911
8000,15,70,15,0.9400749063670412,0.9400749063670412,0.9402438315983753,0.933343735372133,0.9428615643582884
8000,17,70,15,0.947565543071161,0.947565543071161,0.9477057692001805,0.9416734932709186,0.9502044816287626
8000,19,70,15,0.9419475655430711,0.9419475655430711,0.9420443636366163,0.935426239867685,0.9444802699555533
8000,21,70,15,0.947565543071161,0.947565543071161,0.9476894503796673,0.941670307721116,0.9500769672657338
8000,23,70,15,0.9456928838951311,0.9456928838951311,0.9458576226630719,0.939586868745977,0.948784143285256
8000,25,70,15,0.9382022471910112,0.9382022471910112,0.9383689184389592,0.9312631402392645,0.9410507004252696
8000,27,70,15,0.9344569288389513,0.9344569288389513,0.9346433229964236,0.9271018195292237,0.9381162072024608
8000,29,70,15,0.9363295880149812,0.9363295880149812,0.9366307449404163,0.9291857294969753,0.9401148199336528
8000,31,70,15,0.9344569288389513,0.9344569288389513,0.9347489503540156,0.9271066528342212,0.9385557438642812
8000,33,70,15,0.9325842696629213,0.9325842696629213,0.9330547769712186,0.9250242781870727,0.9371263192717668
8000,35,70,15,0.9344569288389513,0.9344569288389513,0.9349499257793121,0.9271052313404603,0.9391080592094835
8000,37,70,15,0.9307116104868914,0.9307116104868914,0.9312565373327567,0.9229320008893361,0.9352638691058808
8000,39,70,15,0.9288389513108615,0.9288389513108615,0.9293734295570747,0.9208509343661873,0.9333613562623221
8000,41,70,15,0.9288389513108615,0.9288389513108615,0.9292432473042533,0.9208564909612122,0.933403915682889
8000,43,70,15,0.9232209737827716,0.9232209737827716,0.9237557112289125,0.9146123155764079,0.9287825248884836
8000,45,70,15,0.9213483146067416,0.9213483146067416,0.9219080224024017,0.9125307125307125,0.9275787112535097
8000,47,70,15,0.9232209737827716,0.9232209737827716,0.9237374027871741,0.9146123155764079,0.9291567652815622
8000,49,70,15,0.9194756554307116,0.9194756554307116,0.919925861276724,0.910447411937225,0.9258350820441447
8000,51,70,15,0.9176029962546817,0.9176029962546817,0.9179873044307743,0.9083622918787368,0.9242225554068368
8000,1,80,15,0.9382022471910112,0.9382022471910112,0.9381472899502886,0.9312561684929958,0.9400934907431229
8000,3,80,15,0.9531835205992509,0.9531835205992509,0.9532477257801691,0.9479260120296763,0.9547890597771304
8000,5,80,15,0.9550561797752809,0.9550561797752809,0.9550452129195716,0.950011701380763,0.9567859816332335
8000,7,80,15,0.9550561797752809,0.9550561797752809,0.9548968118612343,0.9500050712708605,0.9565272073591986
8000,9,80,15,0.9550561797752809,0.9550561797752809,0.9550214886853872,0.9500039010688929,0.9566102643422044
8000,11,80,15,0.949438202247191,0.949438202247191,0.949411416613056,0.9437585573356114,0.9518076152092906
8000,13,80,15,0.9419475655430711,0.9419475655430711,0.9420036747391377,0.9354300179816127,0.9447701151107929
8000,15,80,15,0.9419475655430711,0.9419475655430711,0.9420834743349058,0.9354259879777029,0.9445398416919966
8000,17,80,15,0.9438202247191011,0.9438202247191011,0.943910909114293,0.9375102394270601,0.9463655684852726
8000,19,80,15,0.9456928838951311,0.9456928838951311,0.9458049412103474,0.939590168091157,0.9484678155629491
8000,21,80,15,0.9456928838951311,0.9456928838951311,0.9457790840495109,0.9395866330646734,0.9484507477776505
8000,23,80,15,0.9419475655430711,0.9419475655430711,0.9421721597696783,0.9354222093921402,0.9452083113669042
8000,25,80,15,0.9382022471910112,0.9382022471910112,0.938410858551251,0.9312559003206654,0.9414295526724151
8000,27,80,15,0.9363295880149812,0.9363295880149812,0.9367015756268896,0.9291782713506682,0.940574531859376
8000,29,80,15,0.9363295880149812,0.9363295880149812,0.9366336120217774,0.9291752323962068,0.9406111023079314
8000,31,80,15,0.9363295880149812,0.9363295880149812,0.9367524313094877,0.9291782713506682,0.9406063206726959
8000,33,80,15,0.9344569288389513,0.9344569288389513,0.9349233906888649,0.9271035254747632,0.9390307934170047
8000,35,80,15,0.9307116104868914,0.9307116104868914,0.9310912847530898,0.9229389143271683,0.9347473260075174
8000,37,80,15,0.9288389513108615,0.9288389513108615,0.929279971809965,0.9208571083124998,0.9331718841543618
8000,39,80,15,0.9213483146067416,0.9213483146067416,0.9218215641740092,0.9125416273465345,0.9268042434579732
8000,41,80,15,0.9250936329588015,0.9250936329588015,0.9256289117024243,0.9166952669183489,0.9303369294191753
8000,43,80,15,0.9232209737827716,0.9232209737827716,0.9238702260488838,0.9146159785974464,0.9294111099629738
8000,45,80,15,0.9194756554307116,0.9194756554307116,0.9199707161050059,0.9104516028390921,0.9254672758551603
8000,47,80,15,0.9176029962546817,0.9176029962546817,0.918191648227128,0.9083708686750512,0.9241679578891756
8000,49,80,15,0.9119850187265918,0.9119850187265918,0.9125770715254014,0.9021192290592557,0.9194808134249757
8000,51,80,15,0.9138576779026217,0.9138576779026217,0.9143859170862983,0.9042010514328502,0.9210747145596714
8000,1,90,15,0.9438202247191011,0.9438202247191011,0.9438450037924488,0.9375036573234244,0.9455943449908732
8000,3,90,15,0.9531835205992509,0.9531835205992509,0.9531863921535254,0.9479251995225502,0.9545462151177971
8000,5,90,15,0.9588014981273408,0.9588014981273408,0.9588574282463374,0.954177392932366,0.9606681239048891
8000,7,90,15,0.9531835205992509,0.9531835205992509,0.9530648285513318,0.9479225586992732,0.9547026859958869
8000,9,90,15,0.951310861423221,0.951310861423221,0.9512250907981694,0.9458379820708273,0.9532434326275294
8000,11,90,15,0.947565543071161,0.947565543071161,0.9475689396848171,0.9416782709432814,0.9500802147114852
8000,13,90,15,0.9419475655430711,0.9419475655430711,0.9419603333633126,0.9354242246928028,0.9444627140510234
8000,15,90,15,0.9456928838951311,0.9456928838951311,0.9458667942377911,0.9395922889084796,0.9482117456123486
8000,17,90,15,0.9419475655430711,0.9419475655430711,0.9420412641280758,0.9354302698401554,0.9447289991845247
8000,19,90,15,0.9400749063670412,0.9400749063670412,0.9402013205469313,0.9333432153472878,0.9429222583319986
8000,21,90,15,0.9438202247191011,0.9438202247191011,0.9440199712256552,0.937507557996653,0.9467563359291356
8000,23,90,15,0.9419475655430711,0.9419475655430711,0.9421497980013019,0.935422461311602,0.945198618828687
8000,25,90,15,0.9400749063670412,0.9400749063670412,0.9403889621366718,0.933338274706541,0.9436281995393961
8000,27,90,15,0.9344569288389513,0.9344569288389513,0.9349331476329854,0.9270975543160276,0.9393491153221326
8000,29,90,15,0.9307116104868914,0.9307116104868914,0.9311970498324985,0.9229329027124435,0.9353952769117313
8000,31,90,15,0.9307116104868914,0.9307116104868914,0.9311970498324985,0.9229329027124435,0.9353952769117313
8000,33,90,15,0.9307116104868914,0.9307116104868914,0.9310487421056147,0.9229446244925179,0.9351348529413364
8000,35,90,15,0.9269662921348315,0.9269662921348315,0.9271631456076932,0.9187718661877069,0.9312020811092814
8000,37,90,15,0.9250936329588015,0.9250936329588015,0.9254597459527465,0.9166929926170335,0.9299378464299969
8000,39,90,15,0.9232209737827716,0.9232209737827716,0.923748508671625,0.9146193083438626,0.9289926331990198
8000,41,90,15,0.9232209737827716,0.9232209737827716,0.9237721089581369,0.9146199742619818,0.9291828874566541
8000,43,90,15,0.9213483146067416,0.9213483146067416,0.9218543180172835,0.9125426504708612,0.9275694577798367
8000,45,90,15,0.9194756554307116,0.9194756554307116,0.9201583735481805,0.9104516028390921,0.9266698546233129
8000,47,90,15,0.9157303370786517,0.9157303370786517,0.9162974186602237,0.9062810787621146,0.92356845274614
8000,49,90,15,0.9101123595505618,0.9101123595505618,0.9106139156173013,0.9000312012480499,0.9178836967768442
8000,51,90,15,0.9101123595505618,0.9101123595505618,0.910551493208416,0.9000378290050972,0.9171365257865476
8000,1,100,15,0.9400749063670412,0.9400749063670412,0.9399976571595573,0.9333434753607246,0.9419237969648832
8000,3,100,15,0.951310861423221,0.951310861423221,0.9514245814011296,0.945846432276837,0.9533918102509202
8000,5,100,15,0.9569288389513109,0.9569288389513109,0.956928175242782,0.9520902491447474,0.9584893133234613
8000,7,100,15,0.949438202247191,0.949438202247191,0.949192408786825,0.9437559245865955,0.9507945277154766
8000,9,100,15,0.951310861423221,0.951310861423221,0.9512669684576852,0.9458384046437599,0.9535222055130265
8000,11,100,15,0.949438202247191,0.949438202247191,0.9493510868205848,0.9437622866414953,0.9519900170770857
8000,13,100,15,0.9456928838951311,0.9456928838951311,0.9458283685428746,0.9395925245456567,0.9483326365132289
8000,15,100,15,0.9382022471910112,0.9382022471910112,0.9382649693938847,0.9312583137963183,0.940984535837629
8000,17,100,15,0.9400749063670412,0.9400749063670412,0.9402792629560522,0.9333390548564028,0.9427368290094719
8000,19,100,15,0.9456928838951311,0.9456928838951311,0.9459354870750126,0.9395944095768957,0.9489974565420283
8000,21,100,15,0.9419475655430711,0.9419475655430711,0.942208527762317,0.9354269955258405,0.945451288504783
8000,23,100,15,0.9438202247191011,0.9438202247191011,0.9441295136597088,0.9375058515120307,0.9472415197479925
8000,25,100,15,0.9363295880149812,0.9363295880149812,0.9367178231785309,0.9291779950928574,0.9406039628628183
8000,27,100,15,0.9344569288389513,0.9344569288389513,0.9348717360019866,0.9270941417860961,0.9388479217432883
8000,29,100,15,0.9307116104868914,0.9307116104868914,0.9311175287762921,0.9229359086370444,0.93555438504835
8000,31,100,15,0.9307116104868914,0.9307116104868914,0.9311690476100308,0.9229362092166078,0.935623995870502
8000,33,100,15,0.9269662921348315,0.9269662921348315,0.9271550566940838,0.9187759845867037,0.9315715469508206
8000,35,100,15,0.9307116104868914,0.9307116104868914,0.9309610789419813,0.9229377120792542,0.9351974524825212
8000,37,100,15,0.9269662921348315,0.9269662921348315,0.9274941236053084,0.9187715493704853,0.9325558681215032
8000,39,100,15,0.9232209737827716,0.9232209737827716,0.923860146772799,0.9146186424153557,0.9295215631027286
8000,41,100,15,0.9194756554307116,0.9194756554307116,0.9200489218861757,0.9104585868039308,0.9259311143830607
8000,43,100,15,0.9176029962546817,0.9176029962546817,0.9183097105700361,0.908369081974885,0.924922763351006
8000,45,100,15,0.9119850187265918,0.9119850187265918,0.9126797249832225,0.9021280080487605,0.9198034237273476
8000,47,100,15,0.9119850187265918,0.9119850187265918,0.9125131705621115,0.9021272447208845,0.9193245743724785
8000,49,100,15,0.9101123595505618,0.9101123595505618,0.91070909666412,0.9000347101700799,0.9173857880795359
8000,51,100,15,0.9082397003745318,0.9082397003745318,0.9086237094252807,0.8979624466239008,0.9151177118448439
