train_size,knn,alpha,kfold,accuracy,recall,f1,cohen_kappa,precision
6000,1,10,10,0.9016666666666666,0.9016666666666666,0.901420968073872,0.8905661193942186,0.9015878201928861
6000,3,10,10,0.9133333333333333,0.9133333333333333,0.9138297633445585,0.9035572536073296,0.9154920022731382
6000,5,10,10,0.89,0.89,0.8907015209821856,0.877610058227942,0.8938070267587773
6000,7,10,10,0.8983333333333333,0.8983333333333333,0.8984851787401528,0.8868746812555056,0.9022209516989543
6000,9,10,10,0.9083333333333333,0.9083333333333333,0.9086460873155308,0.8979973479310462,0.9115487150652185
6000,11,10,10,0.8933333333333333,0.8933333333333333,0.8937280233338134,0.8813221454730888,0.8974652527417184
6000,13,10,10,0.8983333333333333,0.8983333333333333,0.8984541844923555,0.8868788769483259,0.9005584769243401
6000,15,10,10,0.895,0.895,0.8949143354842612,0.8831497630536862,0.8964271965710876
6000,17,10,10,0.9016666666666666,0.9016666666666666,0.9015239678113195,0.8905485250331601,0.9033321993035582
6000,19,10,10,0.8983333333333333,0.8983333333333333,0.8982993585339254,0.8868564963228361,0.9007055150063017
6000,21,10,10,0.8966666666666666,0.8966666666666666,0.8963301286108761,0.8849782169768441,0.8978118605982329
6000,23,10,10,0.8916666666666667,0.8916666666666667,0.8915462219002062,0.8794424677817723,0.8939109520498417
6000,25,10,10,0.895,0.895,0.8946942351654856,0.8831403706737978,0.8964069035432999
6000,27,10,10,0.89,0.89,0.8896385393767214,0.8775801679872139,0.8916996455251673
6000,29,10,10,0.8883333333333333,0.8883333333333333,0.8879005280164567,0.8757176378931357,0.8897295505919564
6000,31,10,10,0.8866666666666667,0.8866666666666667,0.8864292103458186,0.873868916416517,0.8881142507856633
6000,33,10,10,0.8866666666666667,0.8866666666666667,0.8866943137692387,0.8738778841160324,0.8891398189627021
6000,35,10,10,0.88,0.88,0.8797485850091246,0.8664535694302329,0.881875333011713
6000,37,10,10,0.8766666666666667,0.8766666666666667,0.8763647097277364,0.86274988639771,0.8779504980115087
