train_size,knn,alpha,kfold,accuracy,recall,f1,cohen_kappa,precision
4000,1,10,15,0.8651685393258427,0.8651685393258427,0.863981749208421,0.8499016209125831,0.866401098023625
4000,3,10,15,0.8726591760299626,0.8726591760299626,0.8746507646351341,0.8582913160893524,0.8811442837396967
4000,5,10,15,0.8689138576779026,0.8689138576779026,0.8698766274801898,0.8541439051037927,0.8745446043928284
4000,7,10,15,0.8726591760299626,0.8726591760299626,0.8734024791339167,0.8582559138106018,0.8773586969882744
4000,9,10,15,0.8764044943820225,0.8764044943820225,0.8763365762528617,0.8623861808299623,0.8783188512396273
4000,11,10,15,0.850187265917603,0.850187265917603,0.8512540250071623,0.8333073201186203,0.8543599145657035
4000,13,10,15,0.8614232209737828,0.8614232209737828,0.8612662877518265,0.8457563077691731,0.8639196172750674
4000,15,10,15,0.8539325842696629,0.8539325842696629,0.8550552355178873,0.8374898557962419,0.8598142260361361
4000,17,10,15,0.8539325842696629,0.8539325842696629,0.8537621096252728,0.8374213492794579,0.8570748151822531
4000,19,10,15,0.8614232209737828,0.8614232209737828,0.8614546604560749,0.8457852013737122,0.8653782588785334
4000,21,10,15,0.850187265917603,0.850187265917603,0.850428557884702,0.833286503699541,0.8546659556413198
4000,23,10,15,0.8539325842696629,0.8539325842696629,0.8542768275291344,0.8374416535273272,0.858164689591921
4000,25,10,15,0.8539325842696629,0.8539325842696629,0.8545240921109284,0.8374416535273272,0.8591040625847765
4000,27,10,15,0.8539325842696629,0.8539325842696629,0.8544165425651766,0.8374111952533375,0.8587764870083083
4000,29,10,15,0.8576779026217228,0.8576779026217228,0.8578648052603435,0.8415850859525036,0.8614031224873424
4000,31,10,15,0.8539325842696629,0.8539325842696629,0.8540496256263789,0.8374061177646269,0.8577030171919673
4000,33,10,15,0.8576779026217228,0.8576779026217228,0.8578265568338465,0.8415949790011085,0.8608704301174729
4000,35,10,15,0.8614232209737828,0.8614232209737828,0.8614300735305295,0.8457442655715691,0.863709701613315
4000,37,10,15,0.8539325842696629,0.8539325842696629,0.8541146633472367,0.8374264258169272,0.8574156947074228
4000,39,10,15,0.8539325842696629,0.8539325842696629,0.8540498203419551,0.837439115773698,0.8571794089732682
4000,41,10,15,0.846441947565543,0.846441947565543,0.846498814341265,0.8290893194485645,0.8502772559659655
4000,43,10,15,0.8576779026217228,0.8576779026217228,0.857895874466736,0.8415850859525036,0.8618081533340625
4000,45,10,15,0.850187265917603,0.850187265917603,0.8504482232381424,0.8332839012815909,0.854768952439452
4000,47,10,15,0.8426966292134831,0.8426966292134831,0.8429624217067541,0.8249672223262783,0.8473654463813464
4000,49,10,15,0.8352059925093633,0.8352059925093633,0.8355482855860354,0.8166695276290944,0.8400857474669875
4000,51,10,15,0.846441947565543,0.846441947565543,0.8473040620417429,0.8291693325634744,0.8545618645020896
4000,1,20,15,0.9325842696629213,0.9325842696629213,0.9324049688164278,0.9249461223724896,0.9365398838695603
4000,3,20,15,0.9400749063670412,0.9400749063670412,0.9397605817191628,0.9332875257667562,0.9419365041782064
4000,5,20,15,0.9325842696629213,0.9325842696629213,0.9325244947731233,0.9249273641788247,0.9363894090719933
4000,7,20,15,0.9363295880149812,0.9363295880149812,0.936184966033298,0.9291091397513588,0.9374082191217021
4000,9,20,15,0.9250936329588015,0.9250936329588015,0.9249105523742153,0.9165781415984503,0.9272872583771364
4000,11,20,15,0.9213483146067416,0.9213483146067416,0.9209645117160022,0.9124043118262771,0.9238685189006361
4000,13,20,15,0.9176029962546817,0.9176029962546817,0.917026672400255,0.908227353685592,0.920425484293798
4000,15,20,15,0.9138576779026217,0.9138576779026217,0.9131879822701374,0.90403487935992,0.9170354262798692
4000,17,20,15,0.9026217228464419,0.9026217228464419,0.9018763953986283,0.8915448068991376,0.9045825447277231
4000,19,20,15,0.9063670411985019,0.9063670411985019,0.9059694048480409,0.8957194188408061,0.9086844134130867
4000,21,20,15,0.898876404494382,0.898876404494382,0.8989271752211253,0.8873928052609381,0.9019306462290257
4000,23,20,15,0.9026217228464419,0.9026217228464419,0.9028138263411875,0.8915634421031257,0.9059640659927826
4000,25,20,15,0.9026217228464419,0.9026217228464419,0.9026881972140743,0.8915600543605604,0.9052743256672423
4000,27,20,15,0.8951310861423221,0.8951310861423221,0.8954427685013739,0.8832312882668999,0.8991410298012845
4000,29,20,15,0.8876404494382022,0.8876404494382022,0.8877249368850673,0.8748633026089674,0.8923826051237951
4000,31,20,15,0.8876404494382022,0.8876404494382022,0.8877249368850673,0.8748633026089674,0.8923826051237951
4000,33,20,15,0.8876404494382022,0.8876404494382022,0.8872830303936158,0.8748417944030376,0.8913631793928987
4000,35,20,15,0.8913857677902621,0.8913857677902621,0.8911914500139619,0.8790175153513227,0.8950076281251708
4000,37,20,15,0.8913857677902621,0.8913857677902621,0.891038041836386,0.8790023908865032,0.8950663223660466
4000,39,20,15,0.8913857677902621,0.8913857677902621,0.8916655996595597,0.8790364156160659,0.896508351142442
4000,41,20,15,0.8951310861423221,0.8951310861423221,0.8953505461338271,0.8831893251667943,0.9000358080695738
4000,43,20,15,0.8913857677902621,0.8913857677902621,0.891190246355773,0.8790023908865032,0.8952699140303123
4000,45,20,15,0.8913857677902621,0.8913857677902621,0.891190246355773,0.8790023908865032,0.8952699140303123
4000,47,20,15,0.8838951310861424,0.8838951310861424,0.8836728734457193,0.8706496429073747,0.8876017977105107
4000,49,20,15,0.8838951310861424,0.8838951310861424,0.8836728734457193,0.8706496429073747,0.8876017977105107
4000,51,20,15,0.8801498127340824,0.8801498127340824,0.8802409031249856,0.8664874832015501,0.8849921565361722
4000,1,30,15,0.9438202247191011,0.9438202247191011,0.9437080083069258,0.9374472870396402,0.9465400392366685
4000,3,30,15,0.947565543071161,0.947565543071161,0.9472426491445936,0.94161564413345,0.9485747921199297
4000,5,30,15,0.9550561797752809,0.9550561797752809,0.9549293916775741,0.94994844877683,0.9564228772168273
4000,7,30,15,0.9288389513108615,0.9288389513108615,0.9289647019018487,0.920743043729592,0.932270282949122
4000,9,30,15,0.9288389513108615,0.9288389513108615,0.9292849089563857,0.9207591377694471,0.9324101998475209
4000,11,30,15,0.9213483146067416,0.9213483146067416,0.9215821976975315,0.9123974689477384,0.9241582840029895
4000,13,30,15,0.9288389513108615,0.9288389513108615,0.9290987510362002,0.9207578999984379,0.9316387581313776
4000,15,30,15,0.9213483146067416,0.9213483146067416,0.9217578121208979,0.9124220983084204,0.9258720212371897
4000,17,30,15,0.9063670411985019,0.9063670411985019,0.9068992231928121,0.89574059322431,0.9102153341788782
4000,19,30,15,0.898876404494382,0.898876404494382,0.8993948429279759,0.8873822504803711,0.9037630529413085
4000,21,30,15,0.9026217228464419,0.9026217228464419,0.9032134009243187,0.8915668296340263,0.9074478266733914
4000,23,30,15,0.9101123595505618,0.9101123595505618,0.9104448552405672,0.8998968975536601,0.9136602598400351
4000,25,30,15,0.9063670411985019,0.9063670411985019,0.9066871392772788,0.8957226769980629,0.909894362815711
4000,27,30,15,0.9026217228464419,0.9026217228464419,0.902997767622716,0.8915634421031257,0.9077038767759823
4000,29,30,15,0.9026217228464419,0.9026217228464419,0.902997767622716,0.8915634421031257,0.9077038767759823
4000,31,30,15,0.9026217228464419,0.9026217228464419,0.902997767622716,0.8915634421031257,0.9077038767759823
4000,33,30,15,0.9026217228464419,0.9026217228464419,0.902997767622716,0.8915634421031257,0.9077038767759823
4000,35,30,15,0.9026217228464419,0.9026217228464419,0.9030374097405702,0.8915532782403575,0.9078047122700762
4000,37,30,15,0.8951310861423221,0.8951310861423221,0.8954852495464938,0.8832002749699251,0.9009256633633894
4000,39,30,15,0.898876404494382,0.898876404494382,0.8992581506200251,0.8873857689603999,0.9049809574935899
4000,41,30,15,0.898876404494382,0.898876404494382,0.8992581506200251,0.8873857689603999,0.9049809574935899
4000,43,30,15,0.8951310861423221,0.8951310861423221,0.8956725154640968,0.8832039244481245,0.9018048168319784
4000,45,30,15,0.8951310861423221,0.8951310861423221,0.8956725154640968,0.8832039244481245,0.9018048168319784
4000,47,30,15,0.8951310861423221,0.8951310861423221,0.8956725154640968,0.8832039244481245,0.9018048168319784
4000,49,30,15,0.898876404494382,0.898876404494382,0.8994758723945566,0.8873857689603999,0.9046714896579289
4000,51,30,15,0.8913857677902621,0.8913857677902621,0.8917426532168873,0.8790477529406252,0.8980796655787373
4000,1,40,15,0.9550561797752809,0.9550561797752809,0.9549781783249622,0.9499625187406296,0.9567346372589819
4000,3,40,15,0.9363295880149812,0.9363295880149812,0.9356802544298627,0.9291002811621368,0.9391864359188298
4000,5,40,15,0.9550561797752809,0.9550561797752809,0.9548384875073053,0.9499468849590702,0.9576257647289548
4000,7,40,15,0.947565543071161,0.947565543071161,0.9474653607440058,0.9415864483060382,0.9510106825134915
4000,9,40,15,0.9213483146067416,0.9213483146067416,0.9215888881306059,0.912390625,0.9277845138467551
4000,11,40,15,0.9250936329588015,0.9250936329588015,0.9253604465844805,0.9165703215323564,0.930370060322751
4000,13,40,15,0.9213483146067416,0.9213483146067416,0.9216208433918537,0.9124015748031497,0.9269783537204109
4000,15,40,15,0.9176029962546817,0.9176029962546817,0.9177094457478359,0.9082302212223472,0.922188094080084
4000,17,40,15,0.9101123595505618,0.9101123595505618,0.910846326650576,0.8998765644286808,0.9173320800865107
4000,19,40,15,0.9063670411985019,0.9063670411985019,0.906913550591328,0.8957047546132092,0.9125477029842647
4000,21,40,15,0.9176029962546817,0.9176029962546817,0.9179052759579047,0.90821875,0.9224142284162122
4000,23,40,15,0.9101123595505618,0.9101123595505618,0.9107545619232339,0.8998718709959687,0.9153833041426588
4000,25,40,15,0.9101123595505618,0.9101123595505618,0.9107545619232339,0.8998718709959687,0.9153833041426588
4000,27,40,15,0.9026217228464419,0.9026217228464419,0.9030598328245323,0.89153125,0.9073186880578955
4000,29,40,15,0.9026217228464419,0.9026217228464419,0.9030835245903344,0.8915346395425143,0.9074676005054887
4000,31,40,15,0.9026217228464419,0.9026217228464419,0.9031684760410194,0.891556666406311,0.9076073833465909
4000,33,40,15,0.9026217228464419,0.9026217228464419,0.9032953790299109,0.891556666406311,0.9081309047689887
4000,35,40,15,0.8951310861423221,0.8951310861423221,0.8957460849919245,0.8831966252636513,0.9021689369874797
4000,37,40,15,0.8876404494382022,0.8876404494382022,0.8883119053208642,0.8748300595377619,0.8963056696143322
4000,39,40,15,0.898876404494382,0.898876404494382,0.8995404179997407,0.8873787317804752,0.9053877874197725
4000,41,40,15,0.8913857677902621,0.8913857677902621,0.891985438549048,0.8790099535915746,0.8987160162962385
4000,43,40,15,0.8876404494382022,0.8876404494382022,0.8879391965344511,0.874845705535851,0.894960569056017
4000,45,40,15,0.8913857677902621,0.8913857677902621,0.8918265451409009,0.8790175153513227,0.8981492928030008
4000,47,40,15,0.8876404494382022,0.8876404494382022,0.8882149548256697,0.874833971404016,0.8950430766078825
4000,49,40,15,0.8838951310861424,0.8838951310861424,0.8844392042102488,0.8706577281890207,0.8921005139050612
4000,51,40,15,0.8913857677902621,0.8913857677902621,0.8921556414431573,0.8790175153513227,0.8990942997398743
4000,1,50,15,0.9588014981273408,0.9588014981273408,0.9587451727650458,0.954126577533425,0.9606672215286446
4000,3,50,15,0.9400749063670412,0.9400749063670412,0.9397422091206734,0.9332771061756162,0.942226339360678
4000,5,50,15,0.9438202247191011,0.9438202247191011,0.9437010659242544,0.9374277411492673,0.9470632834078557
4000,7,50,15,0.9438202247191011,0.9438202247191011,0.9436992563188832,0.9374277411492673,0.9466787196958153
4000,9,50,15,0.9363295880149812,0.9363295880149812,0.9365434655950567,0.9290759086221444,0.9414810822843093
4000,11,50,15,0.9325842696629213,0.9325842696629213,0.9327756602393451,0.9248945147679325,0.9387325933860564
4000,13,50,15,0.9250936329588015,0.9250936329588015,0.9250697392936078,0.9165546770009688,0.9309029166920986
4000,15,50,15,0.9288389513108615,0.9288389513108615,0.9291549712956177,0.9207368519733758,0.9329477190620625
4000,17,50,15,0.9250936329588015,0.9250936329588015,0.9256359740480734,0.9165494608532583,0.9307893152583258
4000,19,50,15,0.9138576779026217,0.9138576779026217,0.9147291904227608,0.9040198805914164,0.9215623474418324
4000,21,50,15,0.9138576779026217,0.9138576779026217,0.9146040508434923,0.904031879981247,0.9213262042736706
4000,23,50,15,0.9101123595505618,0.9101123595505618,0.9102537906261889,0.8998656124011626,0.9148491907861245
4000,25,50,15,0.9063670411985019,0.9063670411985019,0.9066732275026246,0.895703125,0.9108384154067181
