accuracy,cohen_kappa,f1,kfold,knn,precision,predict_time,recall,train_size
0.925,0.9165685574703587,0.9251495830401798,10,15,0.9295824915216362,9.45852780342102,0.925,6000
0.905,0.8943378038946714,0.9034454727812755,10,15,0.9071427001661793,9.486903667449951,0.905,6000
0.9166666666666666,0.9070608937024461,0.916959404854522,10,15,0.9235850730753572,9.637030601501465,0.9166666666666666,6000
0.9316666666666666,0.9237457571953318,0.9316984370155327,10,15,0.9342046242282304,9.542055606842041,0.9316666666666666,6000
0.935,0.9276258814796486,0.9348556348781049,10,15,0.938574037599003,9.632676601409912,0.935,6000
0.915,0.9055173542389052,0.9144248625860797,10,15,0.9188616470517953,9.6982102394104,0.915,6000
0.9183333333333333,0.9091762845068334,0.9186290241748937,10,15,0.9228600579688149,9.672083854675293,0.9183333333333333,6000
0.9433333333333334,0.9368843126577893,0.9433812280526833,10,15,0.9455788800362145,9.650587797164917,0.9433333333333334,6000
0.925,0.9164681496148254,0.924980416887577,10,15,0.928632637482332,9.705771923065186,0.925,6000
0.925,0.9165205776776024,0.9251338440049572,10,15,0.9292194190018294,9.638850212097168,0.925,6000
0.9366666666666666,0.9295847507747994,0.9364372905452727,10,15,0.9385367760080601,32.53155589103699,0.9366666666666666,12000
0.9383333333333334,0.9312843481531121,0.9381216398583712,10,15,0.94014469703793,32.275076389312744,0.9383333333333334,12000
0.9441666666666667,0.9379166399620704,0.9440912458486491,10,15,0.945737260694204,32.33907222747803,0.9441666666666667,12000
0.9458333333333333,0.9397479145440037,0.9458278779019968,10,15,0.9473794762543298,32.34172010421753,0.9458333333333333,12000
0.9366666666666666,0.9295508091614847,0.9367369220084015,10,15,0.9390108135175943,32.47495746612549,0.9366666666666666,12000
0.935,0.9276403167127676,0.9352979704334958,10,15,0.9378283903249792,32.418087005615234,0.935,12000
0.9191666666666667,0.9101200638425526,0.9194734376090756,10,15,0.9237302866902461,32.4187536239624,0.9191666666666667,12000
0.9483333333333334,0.9425570453320651,0.9482205977823394,10,15,0.9498070134966747,32.315852642059326,0.9483333333333334,12000
0.9433333333333334,0.936933483373935,0.9433153250260066,10,15,0.946176807244945,32.42974042892456,0.9433333333333334,12000
0.9358333333333333,0.9285889280378881,0.9358659424656105,10,15,0.9386067401071544,32.53568124771118,0.9358333333333333,12000
0.9494444444444444,0.9437791143871923,0.9492674007984213,10,15,0.9507599135954887,65.05428528785706,0.9494444444444444,18000
0.9477777777777778,0.9419305218599667,0.9476304070966957,10,15,0.948610131625665,65.3811411857605,0.9477777777777778,18000
0.9488888888888889,0.9431312041418066,0.9489522298085287,10,15,0.9503682094642856,64.6218593120575,0.9488888888888889,18000
0.9511111111111111,0.9456232930039423,0.95117073844288,10,15,0.9523599923709026,65.05179262161255,0.9511111111111111,18000
0.94,0.933292567680249,0.9401460459597115,10,15,0.9427690155227167,64.67891025543213,0.94,18000
0.9466666666666667,0.9406821144903845,0.9465944400522972,10,15,0.9487278137834364,65.06732869148254,0.9466666666666667,18000
0.95,0.9443893105270005,0.9501131077806486,10,15,0.9518588940293159,64.56152987480164,0.95,18000
0.9488888888888889,0.943162668032227,0.9487998724102515,10,15,0.9501795673481954,70.03857779502869,0.9488888888888889,18000
