accuracy,cohen_kappa,f1,kfold,knn,precision,predict_time,recall,train_size
0.9491666666666667,0.943483064607659,0.9490123362538306,10,13,0.9505188676029345,30.287342309951782,0.9491666666666667,12000
0.9408333333333333,0.9341525620217945,0.9407314349370146,10,13,0.943652087662615,30.293631315231323,0.9408333333333333,12000
0.9391666666666667,0.9323021518796586,0.9393033065085905,10,13,0.9421730439446414,30.4060218334198,0.9391666666666667,12000
0.9494444444444444,0.9437798476495651,0.949319865650326,10,13,0.9507328178258505,66.95793771743774,0.9494444444444444,18000
0.9483333333333334,0.9425502145100861,0.948225692149061,10,13,0.9491065539807368,65.62249159812927,0.9483333333333334,18000
0.9505555555555556,0.944987132758205,0.9505773708052344,10,13,0.9519727969574411,65.71959280967712,0.9505555555555556,18000
0.9455555555555556,0.9394436020483442,0.9455570612584677,10,13,0.9466624852294838,65.3478171825409,0.9455555555555556,18000
0.9427777777777778,0.9363823591782001,0.9428694793908722,10,13,0.9450561448120642,65.70946216583252,0.9427777777777778,18000
0.9505555555555556,0.9450089248935878,0.9504826484722871,10,13,0.9522447050775816,65.36143660545349,0.9505555555555556,18000
0.9572222222222222,0.9524208060450979,0.957281487393403,10,13,0.9584475459092786,65.47030282020569,0.9572222222222222,18000
0.9477777777777778,0.9419252600063086,0.9476353683030031,10,13,0.9489484814989507,66.6593828201294,0.9477777777777778,18000
0.9516666666666667,0.9461790197158004,0.9515169146531732,10,13,0.9526395880862937,65.25522494316101,0.9516666666666667,18000
0.9461111111111111,0.9400713171919465,0.9458361390015757,10,13,0.9470370918335513,65.50670671463013,0.9461111111111111,18000
0.9579166666666666,0.9531996911642986,0.9578047778772641,10,13,0.9586043395595537,117.30527544021606,0.9579166666666666,24000
0.9554166666666667,0.9504386316198828,0.9553922255492316,10,13,0.9561888873446992,117.13502025604248,0.9554166666666667,24000
0.9566666666666667,0.951801477701811,0.9566372169925885,10,13,0.9577406061093484,118.50452136993408,0.9566666666666667,24000
0.9525,0.947202382376711,0.9525439434050788,10,13,0.9538730114557917,117.2576756477356,0.9525,24000
0.9533333333333334,0.9480910523110103,0.9532745937082514,10,13,0.9548417850968353,117.44166398048401,0.9533333333333334,24000
0.9566666666666667,0.9518163368485916,0.9566244176884959,10,13,0.9575979767644721,117.41114258766174,0.9566666666666667,24000
0.955,0.9499285535321136,0.954964184328158,10,13,0.955845914497931,118.05239582061768,0.955,24000
0.95,0.9443859660302529,0.9497761771290154,10,13,0.9506952559736409,118.34126138687134,0.95,24000
0.9475,0.9416392650407233,0.9474616664653985,10,13,0.9488488675093979,117.84424376487732,0.9475,24000
0.9479166666666666,0.94207684626191,0.9477926439482303,10,13,0.9488900855764191,118.36104154586792,0.9479166666666666,24000
0.9636666666666667,0.959604305019863,0.9635423114096411,10,13,0.9641146533132572,184.15358972549438,0.9636666666666667,30000
0.9583333333333334,0.9536795083950641,0.9583116980660298,10,13,0.9592480251690474,185.32409691810608,0.9583333333333334,30000
0.9556666666666667,0.9507033726800316,0.9557546989892518,10,13,0.956936458303764,185.07843828201294,0.9556666666666667,30000
0.958,0.953292374782479,0.9579880152201045,10,13,0.9593925227260047,185.317720413208,0.958,30000
0.9593333333333334,0.9547643072091851,0.9593489182930174,10,13,0.9601210875117775,184.8028154373169,0.9593333333333334,30000
0.957,0.9521808320757633,0.9568583961275897,10,13,0.9575905963232902,185.25493025779724,0.957,30000
0.954,0.9488477018162031,0.9540092122645693,10,13,0.9551128004005486,185.54666757583618,0.954,30000
0.9503333333333334,0.9447856875608577,0.9502380596576856,10,13,0.9510724174137328,185.07271432876587,0.9503333333333334,30000
0.959,0.9544306667534419,0.9589947577546017,10,13,0.959614265375428,184.85714197158813,0.959,30000
0.9556666666666667,0.9507119711357445,0.9555690281967755,10,13,0.9566891872589792,184.95385432243347,0.9556666666666667,30000
0.9651785714285714,0.9612919043542176,0.9650424255703757,10,13,0.9655757165228945,233.3158724308014,0.9651785714285714,33600
0.9592261904761905,0.9546619442808375,0.9591875682768922,10,13,0.9601168271139895,234.6626491546631,0.9592261904761905,33600
0.9583333333333334,0.9536855756659446,0.9583812171548808,10,13,0.9596446262064151,234.47438669204712,0.9583333333333334,33600
0.9601190476190476,0.95565902396081,0.9601080319909814,10,13,0.9608514716049203,232.0489056110382,0.9601190476190476,33600
0.9613095238095238,0.9569508550843376,0.9612070054498011,10,13,0.9618544398648039,234.64544034004211,0.9613095238095238,33600
0.9550595238095239,0.9500162898267052,0.9549412396191076,10,13,0.9557215788448091,233.94610476493835,0.9550595238095239,33600
0.9544642857142858,0.9493862561749742,0.9544976943420985,10,13,0.9552650893585758,234.78464555740356,0.9544642857142858,33600
0.95625,0.9513775188358956,0.9562243969639636,10,13,0.9569560450810896,234.63254284858704,0.95625,33600
0.9577380952380953,0.9530131064401056,0.9576373551793252,10,13,0.9586059960347532,232.8992462158203,0.9577380952380953,33600
0.9601190476190476,0.9556653811557192,0.9600404486663413,10,13,0.9608202193957545,219.8980267047882,0.9601190476190476,33600
